,id,lat,lon,amenity,classification,tags
3228,48274365,51.3986704,-0.3110546,sports_centre,,"{u'building': u'no', u'name': u""Raven's Ait"", u'wikipedia': u""en:Raven's Ait"", u'leisure': u'sports_centre', u'place': u'island', u'sport': u'sailing', u'is_in': u'Kingston upon Thames'}"
3229,48288064,51.4773586,-0.0684054,pitch,,{u'leisure': u'pitch'}
3230,48288191,51.4749925,-0.0925424,playground,,{u'leisure': u'playground'}
3231,48290924,51.6097945,-0.1214051,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3232,48290927,51.6101576,-0.1213246,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch'}"
3233,48290967,51.5971936,-0.1069909,bingo,,"{u'building': u'yes', u'addr:postcode': u'N22 5JY', u'name': u'Mecca Bingo', u'leisure': u'bingo'}"
3234,48344454,51.4675211,-0.0612574,pitch,,"{u'name': u'Basketball court', u'leisure': u'pitch'}"
3235,48344455,51.4685744,-0.0611619,playground,,{u'leisure': u'playground'}
3236,48406294,51.4524141,-0.3021994,park,,"{u'operator': u'London Borough of Richmond upon Thames', u'name': u'Buccleuch Gardens', u'leisure': u'park'}"
3237,48425085,51.5442032,-0.0389478,playground,,{u'leisure': u'playground'}
3238,48426169,51.4041151,0.1156197,playground,,{u'leisure': u'playground'}
3239,48455908,51.465177,-0.1640012,playground,,"{u'wheelchair': u'limited', u'leisure': u'playground'}"
3240,48456378,51.4762768,-0.1596723,sports_centre,,"{u'leisure': u'sports_centre', u'barrier': u'fence'}"
3241,48461154,51.5105868,0.0575128,park,,"{u'name': u'New Beckton Park', u'leisure': u'park'}"
3242,48551850,51.5795611,0.0352068,pitch,,"{u'sport': u'bowls', u'name': u'Wanstead Central Bowls Club', u'leisure': u'pitch'}"
3243,48551857,51.5782033,0.0350023,recreation_ground,,"{u'name': u'Drummond Lawn Tennis Club', u'leisure': u'recreation_ground'}"
3244,48551863,51.5705923,0.0336872,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch'}"
3245,48551869,51.5682755,0.0253846,pitch,,{u'leisure': u'pitch'}
3246,48552466,51.5616993,0.0569778,golf_course,,"{u'website': u'http://www.ilfordgolfclub.com/', u'name': u'Ilford Golf Club', u'leisure': u'golf_course'}"
3247,48552494,51.5657041,0.0245262,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3248,48637953,51.5230045,-0.0893571,sports_centre,,"{u'building': u'yes', u'name': u'Virgin Active Moorgate', u'leisure': u'sports_centre'}"
3249,48647782,51.5422312,0.021476,pitch,,"{u'sport': u'football', u'name': u'Clapton Football Club', u'leisure': u'pitch', u'surface': u'grass'}"
3250,48700379,51.5322799,0.0701848,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3251,48707984,51.5364695,-0.0629522,ball court,,{u'leisure': u'ball court'}
3252,48714760,51.5363983,-0.0604814,park,,"{u'name': u'Broadway Market green', u'leisure': u'park'}"
3253,48776173,51.5364019,-0.0468329,ball court,,{u'leisure': u'ball court'}
3254,48870252,51.5434466,-0.1447814,pitch,,{u'leisure': u'pitch'}
3255,48915729,51.5734169,-0.1542699,pitch,,{u'leisure': u'pitch'}
3256,48915730,51.5728769,-0.1573622,sports_centre,,"{u'sport': u'soccer', u'leisure': u'sports_centre'}"
3257,48917038,51.5841602,-0.1756877,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3258,48917059,51.5732832,-0.1697238,pitch,,"{u'landuse': u'recreation_ground', u'name': u'Far Field', u'leisure': u'pitch'}"
3259,48920473,51.5854425,-0.186754,pitch,,"{u'source': u'Yahoo', u'sport': u'tennis', u'leisure': u'pitch'}"
3260,48920474,51.5854723,-0.184985,pitch,,"{u'source': u'Yahoo', u'sport': u'tennis', u'leisure': u'pitch'}"
3261,48920492,51.5821458,-0.1977148,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3262,48921429,51.5064699,-0.3089435,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'barrier': u'fence', u'surface': u'asphalt'}"
3263,48921430,51.5063401,-0.3096733,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'barrier': u'fence', u'surface': u'asphalt'}"
3264,48927856,51.4739287,-0.0358315,recreation_ground,,"{u'name': u'The Quad', u'leisure': u'recreation_ground'}"
3265,48967955,51.5917196,-0.1700882,park,,"{u'name': u'Stanley Road park', u'leisure': u'park'}"
3266,48976185,51.5837252,-0.1354779,pitch,,"{u'source': u'Bing', u'sport': u'tennis', u'leisure': u'pitch'}"
3267,48976187,51.5828346,-0.1298732,swimming_pool,,"{u'water_park': u'lido', u'sport': u'swimming', u'name': u'Park Road Lido', u'leisure': u'swimming_pool'}"
3268,49011798,51.5998903,-0.1378592,recreation_ground,,"{u'fixme': u'name?', u'leisure': u'recreation_ground'}"
3269,49011919,51.5833035,-0.1564407,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3270,49119480,51.5608294,-0.1440089,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3271,49119483,51.5606861,-0.1436172,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch'}"
3272,49136423,51.4611943,-0.044077,garden,,"{u'leisure': u'garden', u'barrier': u'fence', u'name': u'Frendsbury Gardens'}"
3273,49167603,51.5487246,-0.1881996,park,,{u'leisure': u'park'}
3274,49182685,51.5739024,-0.215411,sports_centre,,"{u'building': u'yes', u'name': u'Hendon Leisure Centre', u'leisure': u'sports_centre'}"
3275,49564578,51.6183624,-0.0560024,park,,{u'leisure': u'park'}
3276,49564579,51.6192076,-0.0555808,park,,{u'leisure': u'park'}
3277,49564580,51.619817,-0.0549507,park,,{u'leisure': u'park'}
3278,49564614,51.6240943,-0.0612712,park,,{u'leisure': u'park'}
3279,49676330,51.54096,-0.2655853,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
3280,49682366,51.4164976,-0.2825651,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3281,49682370,51.416445,-0.282187,playground,,{u'leisure': u'playground'}
3282,49696023,51.5344288,-0.2318568,pitch,,"{u'name': u'Elmwood Lawn Tennis Club', u'uri': u'http://www.elmwoodltc.co.uk/', u'leisure': u'pitch', u'postal_code': u'NW10 5AJ', u'sport': u'tennis', u'addr:street': u'Holland Road'}"
3283,49745698,51.5090448,-0.2555027,pitch,,"{u'sport': u'cricket', u'leisure': u'pitch'}"
3284,49745699,51.5088293,-0.2567293,pitch,,{u'leisure': u'pitch'}
3285,49865193,51.4815392,0.0574868,common,,{u'leisure': u'common'}
3286,49865206,51.4771178,0.054603,common,,"{u'note': u'remains a military owned training ground', u'landuse': u'military', u'name': u'Woolwich Common', u'leisure': u'common', u'surface': u'grass'}"
3287,49865232,51.4829306,0.0578238,pitch,,"{u'access': u'private', u'operator': u'military', u'name': u'Barrack Field', u'leisure': u'pitch'}"
3288,49865896,51.477559,0.0527576,nature_reserve,,"{u'fixme': u'a ""stadium\' assigned to a nature_reserve ?? is it true ?', u'description': u'former army stadium', u'leisure': u'nature_reserve'}"
3289,49874360,51.5769333,-0.0370303,playground,,{u'leisure': u'playground'}
3290,49874830,51.4787692,0.0592647,park,,{u'leisure': u'park'}
3291,49940870,51.5547691,-0.0381549,garden,,"{u'access': u'permissive', u'landuse': u'grass', u'leisure': u'garden'}"
3292,50242440,51.5052362,-0.0055324,park,,{u'leisure': u'park'}
3293,50258319,51.5086362,-0.018031,sports_centre,,"{u'building': u'yes', u'name': u'The Workhouse', u'leisure': u'sports_centre'}"
3294,50258320,51.5101521,-0.0165934,park,,"{u'name': u'Poplar Recreation Ground', u'leisure': u'park'}"
3295,50258325,51.5096439,-0.0231688,pitch,,{u'leisure': u'pitch'}
3296,50258326,51.5092284,-0.0172472,pitch,,"{u'name': u'Bowling Green', u'leisure': u'pitch'}"
3297,50258342,51.5089646,-0.008255,pitch,,{u'leisure': u'pitch'}
3298,50288096,51.4938405,-0.0896072,park,,"{u'name': u'Paragon Gardens', u'leisure': u'park'}"
3299,50402861,51.5167912,-0.0077718,ball court,,{u'leisure': u'ball court'}
3300,50402867,51.5150086,-0.0045291,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
3301,50402874,51.514914,-0.0041718,park,,"{u'leisure': u'park', u'area': u'yes'}"
3302,50402884,51.5139019,-0.0023103,park,,"{u'leisure': u'park', u'area': u'yes'}"
3303,50408563,51.5147931,-0.005487,park,,"{u'name': u'Aberfeldy Millennium Green', u'leisure': u'park'}"
3304,50437790,51.5131455,-0.0120094,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
3305,50444644,51.5191257,-0.013558,park,,{u'leisure': u'park'}
3306,50575730,51.5111379,-0.016889,green,,{u'leisure': u'green'}
3307,50575738,51.5107285,-0.016265,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3308,50584576,51.511223,-0.0203499,park,,"{u'operator': u'Tower Hamlets Council', u'leisure': u'park'}"
3309,50737599,51.5135112,-0.0233585,park,,{u'leisure': u'park'}
3310,50737605,51.5118203,-0.0264964,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
3311,50740369,51.5143257,-0.0248606,green,,{u'leisure': u'green'}
3312,50752649,51.5111944,-0.0321396,pitch,,{u'leisure': u'pitch'}
3313,50754055,51.5091868,-0.0302756,green,,{u'leisure': u'green'}
3314,50754061,51.5102245,-0.0308521,pitch,,{u'leisure': u'pitch'}
3315,50757604,51.5103752,-0.0293193,ball court,,{u'leisure': u'ball court'}
3316,50813650,51.5152882,-0.0303585,park,,"{u'name': u'Brickfield Gardens', u'leisure': u'park'}"
3317,50823528,51.5171572,-0.026523,pitch,,{u'leisure': u'pitch'}
3318,50823531,51.5163805,-0.0272531,pitch,,{u'leisure': u'pitch'}
3319,50824705,51.5173135,-0.0231118,playground,,{u'leisure': u'playground'}
3320,50825770,51.5213756,-0.0208974,green,,"{u'landuse': u'grass', u'name': u'Clara Grant Green', u'leisure': u'green'}"
3321,50826306,51.5205731,-0.0218431,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3322,50826307,51.5201942,-0.0210006,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3323,50826412,51.518355,-0.0212301,park,,"{u'name': u'Furze Green', u'leisure': u'park'}"
3324,50827523,51.5209052,-0.0200702,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3325,50827525,51.522518,-0.020351,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3326,50827530,51.5194752,-0.0224842,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3327,50831442,51.5233853,-0.020907,playground,,"{u'leisure': u'playground', u'area': u'yes'}"
3328,50832598,51.523182,-0.0160325,park,,"{u'name': u'Prospect Park', u'leisure': u'park'}"
3329,50868065,51.5576664,-0.102906,park,,"{u'access': u'private', u'name': u'Stadium Square', u'leisure': u'park'}"
3330,50868890,51.5550653,-0.108411,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
3331,50948028,51.5150388,-0.1595638,park,,{u'leisure': u'park'}
3332,50981558,51.614468,-0.0812418,park,,{u'leisure': u'park'}
3333,50981702,51.6257069,-0.0664281,park,,{u'leisure': u'park'}
3334,51065736,51.5876694,-0.0716978,park,,"{u'name': u'Tottenham Green', u'leisure': u'park'}"
3335,51097879,51.5750283,0.1314713,park,,"{u'name': u""St. Chad's Park"", u'leisure': u'park'}"
3336,51163666,51.5236517,-0.0195614,park,,"{u'operator': u'Tower Hamlets Council', u'name': u'Rounton Park', u'leisure': u'park'}"
3337,51166448,51.5514919,-0.0851879,park,,"{u'fence_type': u'metal', u'leisure': u'park', u'barrier': u'fence', u'name': u'Newington Green'}"
3338,51167035,51.5228873,-0.0234774,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
3339,51167047,51.5234321,-0.0218899,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3340,51167060,51.5242874,-0.0214201,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3341,51167064,51.5237868,-0.0212458,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3342,51175608,51.5583619,-0.0840801,pitch,,"{u'barrier': u'fence', u'fence_type': u'metal', u'leisure': u'pitch', u'access': u'private', u'surface': u'artificial_turf', u'sport': u'soccer'}"
3343,51176523,51.5293808,-0.0266303,pitch,,"{u'amenity': u'ball court', u'leisure': u'pitch'}"
3344,51179558,51.5260276,-0.0222127,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3345,51200613,51.5235226,0.1148005,nature_reserve,,"{u'wikipedia': u'en:Ripple_Nature_Reserve', u'natural': u'wood', u'name': u'Ripple Nature Reserve', u'leisure': u'nature_reserve'}"
3346,51233418,51.5271065,-0.0169031,green,,"{u'leisure': u'green', u'area': u'yes'}"
3347,51236947,51.5246786,-0.0171836,green,,"{u'landuse': u'grass', u'leisure': u'green'}"
3348,51260440,51.4386116,-0.2768851,park,,"{u'name': u'Richmond Park', u'name:he': u""\u05e4\u05d0\u05e8\u05e7 \u05e8\u05d9\u05e6'\u05de\u05d5\u05e0\u05d3"", u'wikipedia': u'en:Richmond Park', u'leisure': u'park', u'source': u'NPE trace, not very accurate', u'wikidata': u'Q1142072', u'name:ru': u'\u0420\u0438\u0447\u043c\u043e\u043d\u0434-\u043f\u0430\u0440\u043a', u'history': u'Retrieved from v9'}"
3349,51276580,51.5237731,-0.01126,green,,"{u'landuse': u'grass', u'leisure': u'green', u'barrier': u'fence'}"
3350,51281669,51.5228001,-0.0131965,pitch,,"{u'surface': u'paved', u'leisure': u'pitch'}"
3351,51285854,51.5225698,-0.0138796,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
3352,51346448,51.5396623,-0.0724945,park,,"{u'name': u'Albion Square Gardens', u'leisure': u'park'}"
3353,51403506,51.5061921,-0.3086782,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'barrier': u'fence', u'surface': u'asphalt'}"
3354,51422485,51.3898775,-0.3137661,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3355,51422491,51.3896173,-0.3134537,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3356,51422505,51.3892666,-0.3130392,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3357,51511657,51.5190026,-0.0334091,pitch,,"{u'source': u'Bing', u'sport': u'multi', u'surface': u'grass', u'leisure': u'pitch'}"
3358,51550272,51.5255082,-0.014739,pitch,,"{u'leisure': u'pitch', u'barrier': u'fence'}"
3359,51567543,51.5268418,-0.0770509,park,,{u'leisure': u'park'}
3360,51567557,51.5341797,-0.0676669,pitch,,"{u'sport': u'cricket', u'leisure': u'pitch'}"
3361,51567563,51.5327487,-0.0685958,pitch,,{u'leisure': u'pitch'}
3362,51740956,51.5204374,-0.0400712,park,,"{u'source': u'survey', u'name': u'Shandy Park', u'leisure': u'park'}"
3363,51751735,51.5006971,0.0576806,green,,"{u'building': u'no', u'leisure': u'green', u'oneway': u'no'}"
3364,51751738,51.5006863,0.059424,park,,{u'leisure': u'park'}
3365,51769074,51.5008851,0.0567322,green,,"{u'leisure': u'green', u'area': u'yes'}"
3366,51769244,51.5002639,0.0617626,green,,"{u'leisure': u'green', u'area': u'yes'}"
3367,51771149,51.5013125,0.0584715,green,,"{u'leisure': u'green', u'area': u'yes'}"
3368,51771151,51.501446,0.0549149,green,,"{u'leisure': u'green', u'area': u'yes'}"
3369,51771152,51.5012157,0.0558162,green,,"{u'leisure': u'green', u'area': u'yes'}"
3370,51782321,51.501997,0.0478392,green,,"{u'leisure': u'green', u'area': u'yes'}"
3371,51875910,51.5150475,0.0121844,park,,{u'leisure': u'park'}
3372,51875911,51.5151485,0.0123146,ball_court,,{u'leisure': u'ball_court'}
3373,51889245,51.5108648,0.0168749,green,,{u'leisure': u'green'}
3374,51889246,51.5121805,0.0164564,playground,,"{u'leisure': u'playground', u'area': u'yes'}"
3375,51894901,51.513407,0.0204882,park,,"{u'leisure': u'park', u'area': u'yes'}"
3376,51894902,51.5136006,0.0205472,ball_court,,{u'leisure': u'ball_court'}
3377,51912157,51.5151767,0.025623,pitch,,"{u'sport': u'basketball', u'surface': u'asphalt', u'leisure': u'pitch'}"
3378,51994581,51.5143124,-0.0126443,pitch,,"{u'access': u'private', u'leisure': u'pitch'}"
3379,52057295,51.5368013,0.0873053,park,,{u'leisure': u'park'}
3380,52098449,51.633544,-0.0756904,park,,"{u'name': u'Bury Lodge Park', u'leisure': u'park'}"
3381,52098452,51.6223581,-0.0977322,sports_centre,,{u'leisure': u'sports_centre'}
3382,52119540,51.5227523,-0.0562231,park,,"{u'source': u'survey', u'name': u""St Bartholomew's Gardens"", u'leisure': u'park'}"
3383,52160003,51.4494426,0.0194952,sports_centre,,"{u'building': u'yes', u'website': u'http://www.colfes.com/leisurecentre', u'name': u""Colfe's Leisure Centre"", u'leisure': u'sports_centre', u'phone': u'020 8297 9110', u'postal_code': u'SE12 8AW', u'sport': u'multi', u'addr:street': u'Horn Park Lane'}"
3384,52289620,51.6646701,-0.0906431,playground,,{u'leisure': u'playground'}
3385,52290609,51.5043486,-0.0621622,pitch,,{u'leisure': u'pitch'}
3386,52291979,51.4932034,-0.0726292,pitch,,{u'leisure': u'pitch'}
3387,52334025,51.4869332,-0.0518881,pitch,,{u'leisure': u'pitch'}
3388,52469170,51.5118313,0.0601954,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3389,52472864,51.5136274,0.0624851,common,,"{u'leisure': u'common', u'area': u'yes'}"
3390,52476901,51.5191616,0.0611303,common,,"{u'leisure': u'common', u'area': u'yes'}"
3391,52490776,51.5403803,-0.0342162,pitch,,"{u'sport': u'tennis', u'surface': u'asphalt', u'leisure': u'pitch'}"
3392,52490778,51.5408759,-0.0358672,pitch,,"{u'sport': u'cricket_nets', u'leisure': u'pitch'}"
3393,52490780,51.5405389,-0.0362856,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch'}"
3394,52490844,51.5389907,-0.0344075,playground,,"{u'name': u'Pools Playground', u'leisure': u'playground'}"
3395,52580396,51.5001826,0.0682777,paddling_pool,,{u'leisure': u'paddling_pool'}
3396,52580397,51.5002985,0.0684753,playground,,{u'leisure': u'playground'}
3397,52580402,51.4994494,0.0661788,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3398,52580403,51.4996309,0.0679382,bowling_green,,{u'leisure': u'bowling_green'}
3399,52580407,51.4997588,0.0647278,recreation_ground,,{u'leisure': u'recreation_ground'}
3400,52597625,51.4823487,-0.0246994,park,,{u'leisure': u'park'}
3401,52597632,51.4800306,-0.0333902,pitch,,{u'leisure': u'pitch'}
3402,52706557,51.5017862,-0.0327619,park,,"{u'name': u""Durand's Wharf"", u'leisure': u'park'}"
3403,52706581,51.5061504,-0.0402397,pitch,,"{u'name': u""St Paul's Sports Ground"", u'leisure': u'pitch', u'surface': u'asphalt'}"
3404,52716999,51.4778632,-0.0231521,sports_centre,,"{u'building': u'yes', u'building:colour': u'brown', u'name': u'Wavelengths Leisure Centre', u'roof:colour': u'black', u'leisure': u'sports_centre', u'roof:shape': u'pyramidal', u'sport': u'swimming'}"
3405,52717003,51.4781236,-0.0234713,swimming_pool,,"{u'building': u'yes', u'building:colour': u'brown', u'name': u'Wavelength Leisure Pool', u'building:levels': u'2', u'roof:colour': u'black', u'leisure': u'swimming_pool', u'roof:shape': u'pyramidal'}"
3406,52772880,51.5779076,-0.1921705,park,,{u'leisure': u'park'}
3407,52782573,51.5142747,-0.0723599,park,,"{u'start_date': u'2010-03-19', u'name': u'Braham Street Park', u'leisure': u'park', u'addr:street': u'Braham Street'}"
3408,52833800,51.5269201,0.1170729,green,,{u'leisure': u'green'}
3409,52833801,51.5256899,0.1170178,green,,{u'leisure': u'green'}
3410,52886829,51.5289601,0.0991275,green,,{u'leisure': u'green'}
3411,52886830,51.5290294,0.0995942,green,,{u'leisure': u'green'}
3412,52886831,51.5296067,0.0987949,green,,{u'leisure': u'green'}
3413,52919326,51.5297335,0.1021583,green,,{u'leisure': u'green'}
3414,52928869,51.5271704,0.1106663,green,,{u'leisure': u'green'}
3415,52928888,51.5289726,0.1057365,green,,{u'leisure': u'green'}
3416,52928894,51.529313,0.1080753,green,,{u'leisure': u'green'}
3417,52944158,51.4023431,-0.2473858,garden,,{u'leisure': u'garden'}
3418,53177056,51.5352461,-0.0839576,sports_centre,,"{u'addr:housenumber': u'40', u'building': u'yes', u'amenity': u'community_centre', u'name': u'Britannia Leisure Centre', u'addr:postcode': u'N1 5JU', u'addr:full': u'40 Hyde Road, Hackney, London, N1 5JU', u'leisure': u'sports_centre', u'source': u'http://www.gll.org/centre/britannia-leisure-centre.asp', u'sport': u'multi', u'addr:street': u'Hyde Road'}"
3419,53353471,51.4515827,0.059452,green,,{u'leisure': u'green'}
3420,53373834,51.4859292,-0.2866989,pitch,,"{u'note': u'approximate outline from Yahoo; landuse verified personally', u'sport': u'tennis', u'leisure': u'pitch'}"
3421,53560832,51.3980287,0.0618423,green,,"{u'leisure': u'green', u'area': u'yes'}"
3422,53570411,51.3872254,0.0426617,green,,{u'leisure': u'green'}
3423,53570420,51.388715,0.0417713,green,,{u'leisure': u'green'}
3424,53570448,51.3992855,0.0425545,green,,{u'leisure': u'green'}
3425,53574503,51.3899502,0.0508908,green,,"{u'leisure': u'green', u'area': u'yes'}"
3426,53574504,51.3898231,0.0498501,green,,"{u'leisure': u'green', u'area': u'yes'}"
3427,53574508,51.3902282,0.0518564,green,,"{u'leisure': u'green', u'area': u'yes'}"
3428,53574509,51.3902282,0.0519583,green,,"{u'leisure': u'green', u'area': u'yes'}"
3429,53702084,51.4740497,-0.2844477,pitch,,"{u'sport': u'tennis', u'name': u'Pensford Tennis Club', u'leisure': u'pitch'}"
3430,53727624,51.5304748,-0.1710701,pitch,,"{u'source:name': u'http://www.telegraph.co.uk/sport/cricket/2295014/Tunnel-vision-for-Lords.html', u'name': u'Nursery Ground', u'leisure': u'pitch'}"
3431,54059799,51.4643856,0.0013423,pitch,,{u'leisure': u'pitch'}
3432,54158557,51.3381066,-0.1037401,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3433,54158566,51.3325411,-0.0977507,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3434,54158578,51.3265342,-0.104584,pitch,,{u'leisure': u'pitch'}
3435,54191190,51.308416,-0.1203245,park,,"{u'name': u'Grange Park', u'leisure': u'park'}"
3436,54235053,51.3100707,-0.1214105,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch'}"
3437,54235054,51.309533,-0.1209778,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch'}"
3438,54254233,51.471496,-0.0114696,ball_court,,{u'leisure': u'ball_court'}
3439,54265341,51.4713034,-0.0215629,garden,,{u'leisure': u'garden'}
3440,54266543,51.4714626,-0.0261977,park,,{u'leisure': u'park'}
3441,54266550,51.4714091,-0.02728,nature_reserve,,"{u'layer': u'1', u'natural': u'meadow', u'name': u'Railway Meadow', u'leisure': u'nature_reserve', u'area': u'yes'}"
3442,54268815,51.4685943,-0.0258289,garden,,{u'leisure': u'garden'}
3443,54426496,51.4633324,-0.0133953,park,,{u'leisure': u'park'}
3444,54493683,51.5004548,-0.1253358,garden,,"{u'name': u'New Palace Yard', u'leisure': u'garden'}"
3445,54497643,51.5007557,-0.1252726,garden,,{u'leisure': u'garden'}
3446,54503734,51.5006217,-0.1241085,garden,,"{u'access': u'official', u'name': u""Speaker's Green"", u'leisure': u'garden'}"
3447,54517276,51.4286792,0.0131989,green,,{u'leisure': u'green'}
3448,54517280,51.4304819,0.0120133,green,,"{u'leisure': u'green', u'area': u'yes'}"
3449,55019398,51.4935375,-0.0662653,common,,{u'leisure': u'common'}
3450,55019399,51.4930847,-0.0655168,ball_court,,{u'leisure': u'ball_court'}
3451,55124297,51.5667303,0.0056174,playground,,"{u'name': u'Dyers Hall Playground', u'leisure': u'playground'}"
3452,55149489,51.4943173,-0.0939862,park,,{u'leisure': u'park'}
3453,55149713,51.487577,-0.2115375,stadium,,"{u'fixme': u""Bad wikipedia link: en:Queen\\'s Club"", u'sport': u'tennis', u'wikipedia': u""en:Queen\\'s Club"", u'name': u'Queen\u2019s Club', u'leisure': u'stadium'}"
3454,55224227,51.5095773,-0.0703907,park,,"{u'name': u'Royal Mint Green', u'leisure': u'park'}"
3455,55224234,51.5093023,-0.0748169,park,,"{u'source': u'Yahoo', u'name': u'Tower of London Park', u'leisure': u'park'}"
3456,55372700,51.4891743,-0.0686579,park,,"{u'name': u'Paterson Park', u'leisure': u'park'}"
3457,55372710,51.4890532,-0.0682977,pitch,,"{u'source': u'Bing', u'sport': u'basketball', u'leisure': u'pitch'}"
3458,55421655,51.5099314,-0.0755602,park,,"{u'name': u'Tower Hill Garden', u'leisure': u'park'}"
3459,55736532,51.5244487,-0.1217014,park,,"{u'leisure': u'park', u'barrier': u'fence', u'name': u'Brunswick Square Gardens'}"
3460,55737057,51.5243729,-0.119974,park,,"{u'wikipedia': u""en:Coram's Fields"", u'wikimedia_commons': u""Category:Coram's Fields"", u'leisure': u'park', u'access:adults': u'If accompanied by a child', u'name': u""Coram's Fields""}"
3461,55738705,51.5250778,-0.1186558,park,,"{u'name': u'Mecklenburgh Square Gardens', u'leisure': u'park'}"
3462,55751581,51.3880916,0.0263258,park,,"{u'operator': u'Bromley Borough', u'name': u'Norman Park', u'leisure': u'park'}"
3463,55821483,51.5270336,-0.0130843,garden,,{u'leisure': u'garden'}
3464,55821484,51.5271705,-0.013326,garden,,{u'leisure': u'garden'}
3465,55886316,51.5458144,-0.0475712,pitch,,"{u'sport': u'soccer', u'surface': u'asphalt', u'leisure': u'pitch'}"
3466,55886879,51.5439886,-0.0520968,park,,"{u'name': u'Shore Gardens', u'leisure': u'park'}"
3467,55893534,51.4482269,-0.2291606,pitch,,"{u'access': u'private', u'sport': u'tennis', u'leisure': u'pitch'}"
3468,55968346,51.5098779,-0.3090515,playground,,{u'leisure': u'playground'}
3469,56000271,51.4810312,-0.2633855,sports_centre,,"{u'building': u'yes', u'name': u'Chiswick Tennis Centre', u'leisure': u'sports_centre'}"
3470,56046733,51.4845805,-0.2896769,pitch,,"{u'sport': u'cricket_nets', u'leisure': u'pitch'}"
3471,56046742,51.4845816,-0.2884601,pitch,,"{u'sport': u'cricket', u'leisure': u'pitch'}"
3472,56131942,51.5600187,-0.109283,park,,"{u'name': u'Islington Road Gardens', u'leisure': u'park'}"
3473,56214228,51.4067771,0.1176027,bowling_green,,"{u'building': u'yes', u'leisure': u'bowling_green'}"
3474,56214231,51.4063644,0.1172899,bowling_green,,"{u'building': u'yes', u'leisure': u'bowling_green'}"
3475,56214241,51.4056201,0.1172966,bowling_green,,{u'leisure': u'bowling_green'}
3476,56229306,51.556101,0.2544466,park,,"{u'source': u'yahoo,OS_OpenData_StreetView', u'name': u'Clockhouse Gardens', u'leisure': u'park'}"
3477,56229346,51.5541085,0.2500127,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
3478,56230293,51.5428449,0.2453058,park,,"{u'source': u'yahoo,OS_OpenData_StreetView', u'name': u'Parklands', u'leisure': u'park'}"
3479,56230908,51.5481354,0.2502408,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch'}"
3480,56314759,51.5656561,0.2791497,recreation_ground,,"{u'source': u'yahoo,OS_OpenData_StreetView', u'leisure': u'recreation_ground'}"
3481,57011239,51.5016494,-0.1497003,pitch,,{u'leisure': u'pitch'}
3482,57371278,51.5314806,-0.1894404,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
3483,57371279,51.5311173,-0.1921365,pitch,,"{u'sport': u'multi', u'leisure': u'pitch'}"
