,id,lat,lon,amenity,classification,tags
44,137790992,51.5214658,-0.0451002,supermarket,,"{u'shop': u'supermarket', u'name': u'Costcutter', u'created_by': u'Potlatch 0.5d'}"
45,137791309,51.5213643,-0.0450315,chemist,,{u'shop': u'chemist'}
46,137791776,51.5212041,-0.0449028,convenience,,"{u'shop': u'convenience', u'name': u'Stepney Fruit & Veg', u'created_by': u'Potlatch 0.5d'}"
47,140697749,51.4982027,-0.13528,bakery,,"{u'addr:housenumber': u'26', u'shop': u'bakery', u'fhrs:rating_date': u'2011-10-25', u'addr:city': u'London', u'name': u'Greggs', u'fhrs:hygiene': u'5', u'fhrs:id': u'414485', u'fhrs:rating': u'5', u'postal_code': u'SW1H 0AD', u'source:postcode': u'FSA Food Hygiene Ratings Database', u'fhrs:structural': u'5', u'fhrs:confidence_management': u'5', u'source:addr': u'FSA Food Hygiene Ratings Database', u'fhrs:local_authority_id': u'01888/0026/0/001', u'addr:street': u'Palmer Street'}"
48,142335830,51.5175163,-0.0621537,convenience,,"{u'shop': u'convenience', u'name': u'Budgens'}"
49,142380255,51.5237562,-0.0638822,convenience,,"{u'shop': u'convenience', u'name': u'Weaversfield Newsagent'}"
50,142380293,51.5237612,-0.0637454,convenience,,"{u'shop': u'convenience', u'name': u'Jaflong Foods Direct'}"
51,142436112,51.5230083,-0.0545278,convenience,,"{u'shop': u'convenience', u'name': u'Cambridge 2 Supermarket', u'created_by': u'Potlatch 0.5d'}"
52,142528191,51.5210289,-0.0496592,doityourself,,"{u'addr:housenumber': u'156-158', u'shop': u'doityourself', u'name': u'Leyland SDM', u'addr:street': u'Mile End Road'}"
53,144122753,51.5707328,-0.133333,convenience,,{u'shop': u'convenience'}
54,144124308,51.570569,-0.1331014,convenience,,"{u'shop': u'convenience', u'name': u'Aksu Market'}"
55,144128316,51.5701349,-0.132453,car_repair,,"{u'shop': u'car_repair', u'name': u'The Village Garage'}"
56,146482709,51.4641767,-0.2154534,bicycle,,"{u'shop': u'bicycle', u'source': u'estimate', u'name': u'Halfords Metro'}"
57,148759067,51.5251733,-0.0491985,convenience,,"{u'shop': u'convenience', u'created_by': u'Potlatch 0.5d'}"
58,149043228,51.4112778,0.0141882,supermarket,,"{u'shop': u'supermarket', u'toilets': u'yes', u'toilets:access': u'customers', u'name': u'The Co-operative Food'}"
59,158855400,51.5733837,-0.1295767,car_repair,,"{u'shop': u'car_repair', u'name': u'CYMA'}"
60,160276068,51.5232421,-0.0330296,convenience,,"{u'addr:housenumber': u'104', u'shop': u'convenience', u'name': u""Amin's Hamlet Express"", u'addr:street': u'Hamlets Way'}"
61,160567768,51.5249669,-0.0354896,supermarket,,"{u'shop': u'supermarket', u'wheelchair': u'yes', u'layer': u'0', u'name': u'Co-operative Food'}"
62,169373136,51.4991055,-0.1385776,dry_cleaning,,"{u'shop': u'dry_cleaning', u'name': u'Prime Dry Cleaners'}"
63,179881936,51.5169134,-0.0462807,convenience,,"{u'shop': u'convenience', u'name': u'Stepney Mini Stores', u'created_by': u'Potlatch 0.5d'}"
64,187280740,51.4429674,-0.1669513,convenience,,{u'shop': u'convenience'}
65,203724940,51.5073322,-0.0548708,convenience,,"{u'shop': u'convenience', u'name': u'Riverside General Store', u'created_by': u'Potlatch 0.7b'}"
66,213686196,51.5197464,-0.2257391,supermarket,,"{u'shop': u'supermarket', u'opening_hours': u'06:00-23:00', u'name': u'Tesco Express', u'old_name': u'The North Pole'}"
67,224091560,51.4693416,0.0246614,convenience,,"{u'operator': u'BP', u'shop': u'convenience', u'amenity': u'fuel'}"
68,224091569,51.4637155,0.0285985,hardware,,"{u'shop': u'hardware', u'name': u'Homebase', u'created_by': u'JOSM'}"
69,224146278,51.4737726,-0.0204595,car_repair,,"{u'shop': u'car_repair', u'name': u'Kwik-Fit'}"
70,225978498,51.5923657,-0.2338397,bicycle,,"{u'shop': u'bicycle', u'wheelchair': u'yes', u'name': u'Evans Cycles'}"
71,225987556,51.6120485,-0.1723552,bicycle,,"{u'shop': u'bicycle', u'name': u'Shorter Rochford Cycles'}"
72,232337000,51.5435208,-0.1511852,supermarket,,"{u'shop': u'supermarket', u'wheelchair': u'yes', u'name': u""Sainsbury's Local""}"
73,240631275,51.506849,-0.123272,bicycle,,"{u'addr:housenumber': u'23-26', u'shop': u'bicycle', u'name': u'Action Bikes', u'addr:postcode': u'WC2N 6NN', u'wheelchair': u'yes', u'addr:street': u'Embankment Place'}"
74,243583757,51.4252759,-0.04804,supermarket,,"{u'operator': u'Lidl', u'shop': u'supermarket', u'wheelchair': u'yes', u'name': u'Lidl'}"
75,243584788,51.4263195,-0.0262991,supermarket,,"{u'shop': u'supermarket', u'wheelchair': u'yes', u'name': u'Lidl', u'created_by': u'Potlatch 0.6c'}"
76,243832551,51.4587258,0.004499,supermarket,,"{u'operator': u'BP', u'shop': u'supermarket', u'amenity': u'fuel', u'name': u'Marks and Spencer', u'created_by': u'JOSM'}"
77,244056695,51.5247178,-0.0752781,convenience,,"{u'shop': u'convenience', u'name': u'Shoreditch Halal Grocery', u'created_by': u'Potlatch 0.10f'}"
78,244445621,51.4726777,0.0458929,supermarket,,"{u'addr:housenumber': u'386', u'shop': u'supermarket', u'name': u'Co-op', u'addr:postcode': u'SE18 4LP', u'addr:housename': u'Brook House', u'alt_name': u'The Co-operative Food', u'addr:street': u'Shooters Hill'}"
79,245435426,51.5758993,-0.1510412,convenience,,"{u'note': u'little food & wine shop', u'shop': u'convenience', u'name': u'North Hill Food & Wine'}"
80,245779356,51.4643751,-0.1313701,bicycle,,"{u'shop': u'bicycle', u'name': u'Apex Cycles'}"
81,246114126,51.457803,-0.1352774,convenience,,"{u'shop': u'convenience', u'created_by': u'Potlatch 0.7', u'randomjunk_bot': u'reverted edit by bradthiele on 2008-12-30T23:20:42+00:00'}"
82,246115679,51.4538667,-0.1458518,convenience,,"{u'shop': u'convenience', u'created_by': u'Potlatch 0.7'}"
83,246116024,51.4530045,-0.1465366,supermarket,,"{u'shop': u'supermarket', u'website': u'www.tesco.com', u'addr:city': u'London', u'addr:postcode': u'SW4 9DE', u'addr:housename': u'South Clapham Hospital', u'alt_name': u'Tesco Clapham Superstore', u'opening_hours': u'Mo-Sa 08:00-22:00; Su 10:00-16:00', u'name': u'Tesco'}"
84,247328351,51.5826894,-0.1282156,convenience,,"{u'addr:housenumber': u'93-113', u'shop': u'convenience', u'amenity': u'fuel', u'name': u'Shell', u'fuel:diesel': u'yes', u'addr:postcode': u'N8 8JN', u'brand': u'Shell', u'phone': u'02083482719', u'operator': u'Shell', u'fuel:octane_95': u'yes', u'shell:site_id': u'10019640', u'addr:street': u'Park Road'}"
85,247956793,51.5061703,-0.0878194,bicycle,,"{u'addr:housenumber': u'6', u'shop': u'bicycle', u'name': u'Evans Cycles', u'opening_hours': u'Mo-Fr 08:00-20:00; Sa 09:30-18:00; Su 11:00-17:00', u'website': u'http://www.evanscycles.com', u'postal_code': u'SE1 2SX', u'addr:street': u'Tooley Street'}"
86,247957484,51.5059578,-0.088796,bicycle,,"{u'shop': u'bicycle', u'website': u'http://www.onyourbike.com/', u'name': u'On Your Bike', u'addr:postcode': u'SE1 9DA', u'addr:housename': u'The Vaults', u'opening_hours': u'Mo-Fr 07:30-19:30; Sa 10:00-18:00; Su 11:00-17:00', u'addr:street': u'Montague Close'}"
87,248042435,51.3534368,-0.1345426,convenience,,"{u'shop': u'convenience', u'amenity': u'post_office', u'name': u'Co-Op', u'created_by': u'JOSM'}"
88,248228823,51.3572903,-0.1485725,bicycle,,"{u'addr:housenumber': u'3', u'shop': u'bicycle', u'addr:city': u'Wallington', u'url': u'http://www.wallingtoncycles.com/', u'addr:postcode': u'SM6 9AQ', u'note': u'Formerly Action Bikes', u'addr:street': u'Stafford Road', u'name': u'Wallington Cycles'}"
89,248443157,51.5290021,-0.083709,convenience,,"{u'addr:housenumber': u'57', u'shop': u'convenience', u'addr:city': u'London', u'name': u'City Supermarket', u'addr:street': u'Pitfield Street'}"
90,248443159,51.5272456,-0.0834652,convenience,,"{u'shop': u'convenience', u'name': u'VB Stores'}"
91,248443161,51.5309514,-0.0860938,convenience,,"{u'shop': u'convenience', u'source': u'survey', u'name': u'Zeyno Supermarket'}"
92,248444186,51.5256052,-0.0905348,supermarket,,"{u'addr:housenumber': u'185', u'addr:postcode': u'EC1V 9NP', u'name': u'Co-Op', u'shop': u'supermarket', u'addr:street': u'Old Street'}"
93,248539050,51.3801764,-0.290566,laundry,,"{u'shop': u'laundry', u'created_by': u'Potlatch 0.7b'}"
94,248549872,51.495753,-0.0391581,dry_cleaning,,"{u'shop': u'dry_cleaning', u'created_by': u'Potlatch 0.7b'}"
95,248549891,51.4957263,-0.0393555,convenience,,"{u'shop': u'convenience', u'created_by': u'Potlatch 0.7b'}"
96,248553723,51.4968089,-0.0350531,convenience,,"{u'shop': u'convenience', u'name': u'Mace', u'created_by': u'Potlatch 0.7b'}"
97,249315771,51.5051095,-0.0580509,butcher,,"{u'addr:housenumber': u'64', u'shop': u'butcher', u'addr:city': u'London', u'addr:postcode': u'E1W 2RL', u'website': u'http://www.husseyswappinglane.co.uk/', u'phone': u'020 7488 3686', u'opening_hours': u'Mo-Fr 07:00-19:30; Sa 07:00-17:30; Su 09:00-14:00', u'addr:street': u'Wapping Lane', u'name': u""Hussey's Butchers""}"
98,249315789,51.5053009,-0.0578361,bakery,,"{u'shop': u'bakery', u'addr:city': u'London', u'name': u'P & J Bakers', u'addr:street': u'Wapping Lane'}"
99,249786780,51.511174,-0.3143348,car_repair,,"{u'note': u'does MOTs', u'shop': u'car_repair'}"
100,249793692,51.5111736,-0.3182415,supermarket,,"{u'shop': u'supermarket', u'name': u'tesco express', u'created_by': u'JOSM'}"
101,249799340,51.5051901,-0.3194677,beverages,,"{u'note': u'off license', u'shop': u'beverages', u'name': u'The Wine Shop'}"
102,251734567,51.503531,-0.3270669,chemist,,{u'shop': u'chemist'}
103,252706229,51.4348626,0.1024459,bicycle,,"{u'note': u'020 8300 8113', u'shop': u'bicycle', u'wheelchair': u'yes', u'name': u'Sidcup Cycle Centre'}"
104,254383447,51.532999,-0.0802221,supermarket,,"{u'shop': u'supermarket', u'name': u'Iceland', u'created_by': u'JOSM'}"
105,254662685,51.3854292,-0.2112759,supermarket,,"{u'shop': u'supermarket', u'disused:amenity': u'pub', u'name': u'Asda', u'old_name': u'The Woodstock'}"
106,255006104,51.5787715,-0.1240159,chemist,,"{u'addr:housenumber': u'11', u'shop': u'chemist', u'amenity': u'pharmacy', u'addr:city': u'London', u'name': u'Boots', u'addr:postcode': u'N8 8DU', u'contact:website': u'http://www.boots.com/stores/788-london-crouch-end-n8-8du', u'fhrs:id': u'422916', u'fhrs:authority': u'Haringey', u'dispensing': u'yes', u'branch': u'London Crouch End', u'operator': u'Boots UK Limited', u'source:addr': u'FHRS Open Data', u'ref': u'788', u'fhrs:local_authority_id': u'PI/000129448', u'addr:street': u'The Broadway'}"
107,255010161,51.5823127,-0.1197821,supermarket,,"{u'operator': u'The Co-operative Group', u'shop': u'supermarket', u'name': u'The Co-operative Food'}"
108,255012043,51.579183,-0.1239889,supermarket,,"{u'addr:housenumber': u'25', u'shop': u'supermarket', u'addr:city': u'London', u'name': u'Tesco Express', u'addr:postcode': u'N8 8DU', u'fhrs:id': u'422062', u'fhrs:authority': u'Haringey', u'source:addr': u'FHRS Open Data', u'fhrs:local_authority_id': u'PI/000047228', u'addr:street': u'The Broadway'}"
109,255012050,51.577306,-0.1246843,supermarket,,"{u'addr:housenumber': u'71', u'shop': u'supermarket', u'addr:city': u'London', u'addr:postcode': u'N8 8DH', u'wheelchair': u'yes', u'website': u'http://www.marksandspencer.com', u'phone': u'+44 208 347 6283', u'opening_hours': u'Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su 11:00-17:00', u'toilets:wheelchair': u'no', u'addr:street': u'Crouch End Hill', u'name': u'Marks & Spencer'}"
110,255469710,51.5147808,-0.1960304,convenience,,"{u'shop': u'convenience', u'name': u'Western Food & Wine'}"
111,255684387,51.515019,-0.1942631,doityourself,,"{u'shop': u'doityourself', u'name': u'Lords', u'created_by': u'Potlatch 0.10f'}"
112,256141211,51.6064972,-0.3392065,doityourself,,"{u'shop': u'doityourself', u'name': u'Homebase', u'created_by': u'Potlatch 0.10f'}"
113,256341251,51.5570161,-0.3961247,supermarket,,"{u'shop': u'supermarket', u'phone': u'020 8842 1225', u'name': u""Sainsbury's South Ruislip""}"
114,257464734,51.4933611,-0.2416116,supermarket,,"{u'shop': u'supermarket', u'opening_hours': u'Mo-Su 07:00-23:00', u'name': u'Tesco Express'}"
115,257477408,51.4997187,-0.2386849,car_repair,,"{u'shop': u'car_repair', u'phone': u'+44 20 8741 9993', u'name': u'A. C. Automotive Engineering'}"
116,258015861,51.527726,-0.1023445,books,,"{u'shop': u'books', u'wheelchair': u'yes'}"
117,258016396,51.3549666,-0.1623279,convenience,,"{u'shop': u'convenience', u'name': u'Londis'}"
118,258016400,51.354887,-0.1626418,greengrocer,,"{u'shop': u'greengrocer', u'name': u'Royal Farm Shop'}"
119,258016401,51.3548543,-0.162796,florist,,"{u'shop': u'florist', u'name': u'Beresford Floral Design'}"
120,258016404,51.3548175,-0.1629542,hairdresser,,"{u'shop': u'hairdresser', u'name': u""Lushley's Hair and Beauty""}"
121,258016405,51.3548049,-0.16302,convenience,,"{u'shop': u'convenience', u'name': u'Stanley Super Store'}"
122,258016408,51.3546143,-0.1627,hardware,,"{u'shop': u'hardware', u'name': u'Hands on Hardware'}"
123,258016410,51.3546402,-0.1625578,hairdresser,,"{u'shop': u'hairdresser', u'name': u'Hair Gallery'}"
124,258016411,51.3546616,-0.1624955,convenience,,"{u'shop': u'convenience', u'name': u'day 1'}"
125,258016412,51.3546733,-0.1624156,cake,,"{u'shop': u'cake', u'name': u'Nozzles Cake Craft'}"
126,258016413,51.3546926,-0.1623164,hairdresser,,"{u'shop': u'hairdresser', u'name': u'Family Hair Salon'}"
127,258016415,51.3529776,-0.1621431,convenience,,"{u'shop': u'convenience', u'name': u'Cornners', u'created_by': u'JOSM'}"
128,260090718,51.5192584,-0.0781356,bicycle,,"{u'shop': u'bicycle', u'wheelchair': u'yes', u'toilets:wheelchair': u'no', u'name': u'Cycle Surgery', u'created_by': u'JOSM'}"
129,261066823,51.5278798,-0.0508016,supermarket,,"{u'shop': u'supermarket', u'wheelchair': u'limited', u'name': u'Costcutter'}"
130,262303039,51.3767089,-0.2387436,convenience,,"{u'addr:housenumber': u'1-15', u'shop': u'convenience', u'addr:city': u'Worcester Park', u'addr:postcode': u'KT4 8EG', u'opening_hours': u'07:00-22:00', u'addr:street': u'Central Road', u'name': u""Sainsbury's local""}"
131,262311192,51.5392518,-0.0274064,garden_centre,,"{u'shop': u'garden_centre', u'opening_hours': u'Tu-Su 10:00-18:00', u'amenity': u'cafe', u'name': u'Growing Concerns'}"
132,262311193,51.538042,-0.0290844,convenience,,"{u'addr:housenumber': u'52', u'shop': u'convenience', u'addr:city': u'London', u'addr:postcode': u'E3', u'addr:interpolation': u'even', u'addr:street': u'Jodrell Road', u'name': u'Jodrell Newsagents'}"
133,262566445,51.5546535,-0.3537862,convenience,,"{u'shop': u'convenience', u'name': u'Londis Off Licence'}"
134,262566446,51.5547002,-0.353693,laundry,,{u'shop': u'laundry'}
135,263017298,51.5602543,-0.0777051,convenience,,"{u'shop': u'convenience', u'created_by': u'JOSM'}"
136,263017299,51.5577371,-0.0790332,convenience,,"{u'shop': u'convenience', u'name': u'D\xfczce Supermarket'}"
137,263017300,51.5573976,-0.0901247,convenience,,{u'shop': u'convenience'}
138,263017301,51.5619667,-0.0751152,market,,"{u'shop': u'market', u'opening_hours': u'Sa 10:00-14:30', u'name': u""Stoke Newington Farmers' Market""}"
139,263018277,51.5622036,-0.0752635,supermarket,,"{u'addr:housenumber': u'32-40', u'shop': u'supermarket', u'organic': u'yes', u'name': u'Whole Foods Market', u'addr:postcode': u'N16 0LU', u'wheelchair': u'yes', u'fhrs:id': u'469337', u'source': u'survey', u'source:addr': u'interpolation', u'addr:street': u'Stoke Newington Church Street'}"
140,263018280,51.5606161,-0.073687,bakery,,"{u'shop': u'bakery', u'name': u'The Royal Bakery', u'addr:postcode': u'N16 7NY', u'fhrs:id': u'469669', u'source:postcode': u'FHRS Open Data', u'addr:street': u'Stoke Newington High Street'}"
141,263018284,51.5617221,-0.0738278,newsagent,,"{u'shop': u'newsagent', u'name': u""Hamdy's Newsagent""}"
142,264046250,51.4356403,-0.0339325,supermarket,,"{u'shop': u'supermarket', u'name': u'Tesco', u'created_by': u'Potlatch 0.9a'}"
143,264515623,51.5173718,-0.1206414,supermarket,,"{u'addr:housenumber': u'129-133', u'shop': u'supermarket', u'addr:city': u'London', u'addr:postcode': u'WC2B 6NH', u'contact:phone': u'+44 20 72426320', u'name': u""Sainsbury's"", u'alt_name': u""Sainsbury's Local Holborn"", u'opening_hours': u'Mo-Sa 07:00-23:00; Su 12:00-18:00', u'payment:american_express': u'yes', u'addr:street': u'Kingsway'}"
144,264523231,51.505058,-0.0827746,supermarket,,"{u'shop': u'supermarket', u'website': u'http://www.marksandspencer.com', u'wheelchair': u'yes', u'postal_code': u'SE1 2DA', u'name': u'Marks and Spencer'}"
145,264625687,51.5263967,-0.0880415,convenience,,"{u'shop': u'convenience', u'source': u'survey', u'name': u'Whistlestop'}"
146,264803334,51.487748,-0.1115161,beverages,,"{u'note': u'off licence', u'shop': u'beverages', u'name': u'Oddbins'}"
147,265254508,51.4900199,-0.1072982,chemist,,{u'shop': u'chemist'}
148,265255750,51.5101799,-0.2871931,supermarket,,"{u'shop': u'supermarket', u'name': u'Costcutter'}"
149,265589275,51.4391245,-0.0535165,newsagent,,"{u'shop': u'newsagent', u'amenity': u'post_office', u'name': u'WH Smiths'}"
150,265662963,51.4958139,-0.1419953,bicycle,,"{u'addr:housenumber': u'320', u'shop': u'bicycle', u'name': u'Evans Cycles', u'addr:postcode': u'SW1V 1AA', u'source': u'survey', u'source:postcode': u'FHRS Open Data', u'addr:street': u'Vauxhall Bridge Road'}"
151,265719872,51.4683121,-0.2234489,bicycle,,"{u'shop': u'bicycle', u'name': u'W. F. Holdsworth Cycles', u'created_by': u'Potlatch 0.9a'}"
