,id,center,lat,lon,amenity,classification,tags
6034,308594995,"{u'lat': 51.5141603, u'lon': -0.0653867}",51.5141603,-0.0653867,clothes,,"{u'addr:housenumber': u'19', u'shop': u'clothes', u'addr:city': u'London', u'name': u'Bonneterie', u'addr:street': u'Henriques Street'}"
6035,308595000,"{u'lat': 51.5140637, u'lon': -0.0653804}",51.5140637,-0.0653804,travel_agency,,"{u'addr:housenumber': u'25', u'shop': u'travel_agency', u'addr:city': u'London', u'building:level': u'1', u'addr:street': u'Henriques Street', u'name': u'Gulf Travel'}"
6036,308595003,"{u'lat': 51.5140188, u'lon': -0.0653777}",51.5140188,-0.0653777,maintenance,,"{u'addr:housenumber': u'27', u'shop': u'maintenance', u'addr:city': u'London', u'building:level': u'1', u'addr:street': u'Henriques Street', u'name': u'Prestige Property Maintenance'}"
6037,308597842,"{u'lat': 51.5145916, u'lon': -0.0647855}",51.5145916,-0.0647855,fashion,,"{u'addr:housenumber': u'100', u'building': u'yes', u'addr:city': u'London', u'shop': u'fashion', u'addr:street': u'Commercial Road', u'name': u'Morsta'}"
6038,308597845,"{u'lat': 51.5146362, u'lon': -0.0647158}",51.5146362,-0.0647158,clothes,,"{u'addr:housenumber': u'102', u'building': u'yes', u'addr:city': u'London', u'shop': u'clothes', u'addr:street': u'Commercial Road', u'name': u'Sunbound Ltd'}"
6039,308597846,"{u'lat': 51.5146355, u'lon': -0.0646466}",51.5146355,-0.0646466,clothes,,"{u'addr:housenumber': u'104', u'building': u'yes', u'addr:city': u'London', u'shop': u'clothes', u'addr:street': u'Commercial Road', u'name': u'Switch'}"
6040,308597847,"{u'lat': 51.5146257, u'lon': -0.0645794}",51.5146257,-0.0645794,fashion,,"{u'addr:housenumber': u'106', u'building': u'yes', u'addr:city': u'London', u'shop': u'fashion', u'addr:street': u'Commercial Road', u'name': u'Nouv-elle'}"
6041,308597848,"{u'lat': 51.5146251, u'lon': -0.0645211}",51.5146251,-0.0645211,fashion,,"{u'addr:housenumber': u'108', u'building': u'yes', u'addr:city': u'London', u'shop': u'fashion', u'addr:street': u'Commercial Road', u'name': u'Miss Scarf QQ'}"
6042,308597849,"{u'lat': 51.5146244, u'lon': -0.0644571}",51.5146244,-0.0644571,fashion,,"{u'addr:housenumber': u'110', u'building': u'yes', u'addr:city': u'London', u'shop': u'fashion', u'addr:street': u'Commercial Road', u'name': u'South Coast Eyewear'}"
6043,308597850,"{u'lat': 51.5146237, u'lon': -0.0643837}",51.5146237,-0.0643837,clothes,,"{u'addr:housenumber': u'112', u'building': u'yes', u'addr:city': u'London', u'shop': u'clothes', u'addr:street': u'Commercial Road', u'name': u'Same'}"
6044,308597851,"{u'lat': 51.5146228, u'lon': -0.0642957}",51.5146228,-0.0642957,jewelry,,"{u'addr:housenumber': u'114', u'building': u'yes', u'addr:city': u'London', u'shop': u'jewelry', u'addr:street': u'Commercial Road', u'name': u'Bright Jewellers Ltd'}"
6045,308597852,"{u'lat': 51.5145214, u'lon': -0.0643317}",51.5145214,-0.0643317,clothes,,"{u'addr:housenumber': u'143', u'building': u'yes', u'addr:city': u'London', u'shop': u'clothes', u'addr:street': u'Christian Street', u'name': u'Off The Rack'}"
6046,308597853,"{u'lat': 51.5144033, u'lon': -0.0647585}",51.5144033,-0.0647585,clothes,,"{u'addr:housenumber': u'1-5', u'building': u'yes', u'addr:city': u'London', u'shop': u'clothes', u'addr:postcode': u'E1 1RH', u'addr:street': u'Batty Street', u'name': u'Jaham Fashion'}"
6047,308614060,"{u'lat': 51.4890274, u'lon': -0.3481329}",51.4890274,-0.3481329,kiosk,,"{u'building': u'hut', u'shop': u'kiosk', u'fixme': u'approx position and size', u'name': u'Lakeview Coffee Stop'}"
6048,309046761,"{u'lat': 51.6258396, u'lon': -0.0624947}",51.6258396,-0.0624947,car_repair,,"{u'building': u'yes', u'shop': u'car_repair', u'name': u'Lion Road Garage', u'source': u'bing'}"
6049,309197983,"{u'lat': 51.6225336, u'lon': -0.0616489}",51.6225336,-0.0616489,supermarket,,"{u'addr:housenumber': u'397', u'building': u'yes', u'name': u'Akin', u'shop': u'supermarket', u'source': u'bing'}"
6050,309458029,"{u'lat': 51.5052991, u'lon': -0.1503412}",51.5052991,-0.1503412,clothes,,"{u'addr:housenumber': u'22', u'shop': u'clothes', u'addr:city': u'London', u'name': u'Park Lane Collection', u'addr:street': u'Park Lane'}"
6051,310487554,"{u'lat': 51.4597352, u'lon': -0.1781486}",51.4597352,-0.1781486,beauty,,"{u'building': u'commercial', u'shop': u'beauty', u'name': u'Facial Attraction'}"
6052,310692703,"{u'lat': 51.5665892, u'lon': 0.0025141}",51.5665892,0.0025141,car_repair,,"{u'building': u'yes', u'shop': u'car_repair', u'name': u'Scarborough Garage'}"
6053,311571858,"{u'lat': 51.425533, u'lon': -0.3329599}",51.425533,-0.3329599,car_parts,,"{u'building': u'yes', u'shop': u'car_parts', u'name': u'Halfords Autocentre'}"
6054,311572856,"{u'lat': 51.4256832, u'lon': -0.3329002}",51.4256832,-0.3329002,cheese,,"{u'addr:housenumber': u'42', u'building': u'yes', u'name': u'The Teddington Cheese', u'shop': u'cheese', u'addr:postcode': u'TW11 9AA', u'fhrs:id': u'353478', u'addr:street': u'Station Road'}"
6055,311971033,"{u'lat': 51.4334523, u'lon': -0.3515244}",51.4334523,-0.3515244,car,,"{u'building': u'yes', u'shop': u'car', u'name': u'H&L Motors', u'source': u'Bing;survey'}"
6056,311971041,"{u'lat': 51.4291421, u'lon': -0.3539328}",51.4291421,-0.3539328,furniture,,"{u'addr:housenumber': u'120', u'building': u'commercial', u'addr:city': u'Hampton Hill', u'shop': u'furniture', u'addr:postcode': u'TW12 1NS', u'source': u'Bing;survey', u'addr:street': u'High Street', u'name': u'Greenwood Furniture'}"
6057,312265219,"{u'lat': 51.5338273, u'lon': -0.3188847}",51.5338273,-0.3188847,supermarket,,"{u'building': u'retail', u'shop': u'supermarket', u'name': u'Tesco', u'source:name': u'local_knowledge', u'wikipedia': u'en:Hoover Building', u'source': u'OS_OpenData_StreetView', u'alt_name': u'Hoover Building', u'building:architecture': u'art_deco'}"
6058,313318366,"{u'lat': 51.5070708, u'lon': -0.1465205}",51.5070708,-0.1465205,hairdresser,,"{u'addr:housenumber': u'9', u'building': u'yes', u'name': u'G. F. Trumper', u'shop': u'hairdresser', u'building:levels': u'6', u'building:color': u'yellow', u'addr:street': u'Curzon Street'}"
6059,313318368,"{u'lat': 51.5070227, u'lon': -0.146573}",51.5070227,-0.146573,books,,"{u'addr:housenumber': u'10', u'building': u'yes', u'name': u'G. Heywood Hill Ltd.', u'shop': u'books', u'building:levels': u'5', u'building:color': u'grey', u'addr:street': u'Curzon Street'}"
6060,313493254,"{u'lat': 51.5392003, u'lon': 0.0815227}",51.5392003,0.0815227,alcohol,,"{u'shop': u'alcohol', u'name': u'Bottle Green Off Licence'}"
6061,313493255,"{u'lat': 51.5392576, u'lon': 0.0815951}",51.5392576,0.0815951,yes,,"{u'shop': u'yes', u'name': u'Bright House'}"
6062,313493256,"{u'lat': 51.539143, u'lon': 0.0814501}",51.539143,0.0814501,bookmaker,,"{u'shop': u'bookmaker', u'name': u'Coral'}"
6063,313493257,"{u'lat': 51.5384476, u'lon': 0.0806156}",51.5384476,0.0806156,bookmaker,,"{u'shop': u'bookmaker', u'source': u'Bing;photograph', u'name': u'Coral'}"
6064,313493259,"{u'lat': 51.5386238, u'lon': 0.0807865}",51.5386238,0.0807865,travel_agency,,"{u'building': u'retail', u'shop': u'travel_agency', u'name': u'Friends Travel & Tours', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick', u'alt_name': u'Book A Parcel'}"
6065,313493260,"{u'lat': 51.5384907, u'lon': 0.0806696}",51.5384907,0.0806696,beauty,,"{u'addr:housenumber': u'26', u'phone': u'+44 20 85948673', u'name': u'Hollywood Nails', u'shop': u'beauty', u'addr:street': u'Station Parade'}"
6066,313493262,"{u'lat': 51.5390476, u'lon': 0.0813294}",51.5390476,0.0813294,computer,,"{u'addr:housenumber': u'52', u'shop': u'computer', u'amenity': u'money_transfer', u'name': u'Mobile & Laptop Care Centre', u'note': u'Money transfer agent, mobile phone and laptop repair, computer accessories sales, laptop sales, ink cartridge sales', u'addr:street': u'Station Parade'}"
6067,313493263,"{u'lat': 51.5390098, u'lon': 0.0812816}",51.5390098,0.0812816,charity,,"{u'shop': u'charity', u'name': u'PDSA'}"
6068,313493265,"{u'lat': 51.539353, u'lon': 0.0817158}",51.539353,0.0817158,travel_agency,,"{u'shop': u'travel_agency', u'name': u'Simply Travel & Tours'}"
6069,313493269,"{u'lat': 51.5385865, u'lon': 0.0807482}",51.5385865,0.0807482,cash,,"{u'building': u'retail', u'shop': u'cash', u'name': u'The Money Shop', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick'}"
6070,313498137,"{u'lat': 51.5381167, u'lon': 0.0801319}",51.5381167,0.0801319,butcher,,"{u'addr:housenumber': u'6', u'building': u'retail', u'name': u'Barking Quality Halal Meat & Poultry Fresh & Frozen Fish', u'shop': u'butcher', u'building:levels': u'3', u'building:material': u'brick', u'addr:street': u'Station Parade'}"
6071,313498138,"{u'lat': 51.5377297, u'lon': 0.0797119}",51.5377297,0.0797119,chemist,,"{u'shop': u'chemist', u'amenity': u'pharmacy', u'contact:website': u'http://www.boots.com/stores/801-barking-east-street-ig11-8eq', u'medical_supply': u'yes', u'operator': u'Boots UK Limited', u'addr:housenumber': u'68', u'building:levels': u'3', u'opening_hours': u'Mo-Sa 09:00-18:00; Su 11:00-17:00', u'contact:phone': u'+44 20 8594 2572', u'ref:NPLG:UPRN:1': u'000100055712', u'fhrs:authority': u'Barking and Dagenham', u'branch': u'Barking East Street', u'addr:street': u'East Street', u'ref': u'801', u'fhrs:local_authority_id': u'3530', u'building:material': u'brick', u'fhrs:id': u'553032', u'name': u'Boots', u'building': u'retail', u'addr:city': u'Barking', u'addr:postcode': u'IG11 8EQ', u'dispensing': u'yes'}"
6072,313498141,"{u'lat': 51.5381753, u'lon': 0.0802724}",51.5381753,0.0802724,photo,,"{u'addr:housenumber': u'10', u'building': u'retail', u'name': u'Photo Express', u'shop': u'photo', u'building:levels': u'2', u'building:material': u'brick', u'addr:street': u'Station Parade'}"
6073,313498143,"{u'lat': 51.5382794, u'lon': 0.0804702}",51.5382794,0.0804702,chemist,,"{u'shop': u'chemist', u'name': u'Superdrug'}"
6074,313498144,"{u'lat': 51.5381935, u'lon': 0.0803601}",51.5381935,0.0803601,mobile_phone,,"{u'shop': u'mobile_phone', u'name': u'The Carphone Warehouse'}"
6075,313498145,"{u'lat': 51.5381326, u'lon': 0.0802327}",51.5381326,0.0802327,dry_cleaning,,"{u'addr:housenumber': u'8', u'building': u'retail', u'name': u'Valet Dry Cleaning Specialists', u'shop': u'dry_cleaning', u'building:levels': u'3', u'source:addr:housenumber': u'extrapolation', u'building:material': u'brick', u'addr:street': u'Station Parade'}"
6076,313501574,"{u'lat': 51.5374224, u'lon': 0.0792808}",51.5374224,0.0792808,variety_store,,"{u'building': u'retail', u'shop': u'variety_store', u'name': u'97p Knockout', u'source': u'Bing;photograph', u'building:levels': u'3', u'roof:levels': u'1', u'building:material': u'brick'}"
6077,313501575,"{u'lat': 51.5379674, u'lon': 0.0792376}",51.5379674,0.0792376,pawnbroker,,"{u'building': u'retail', u'shop': u'pawnbroker', u'name': u'Albemarle Bond', u'source': u'Bing;photograph'}"
6078,313501578,"{u'lat': 51.537738, u'lon': 0.0795088}",51.537738,0.0795088,beauty,,"{u'building': u'retail', u'shop': u'beauty', u'name': u'Glamour Touch', u'source': u'Bing;photograph', u'building:levels': u'3', u'roof:levels': u'1', u'building:material': u'brick', u'alt_name': u'SDO Hair Salon', u'description': u'""Human Hair Extension, Wigs, Cosmetics, Accessories""'}"
6079,313501579,"{u'lat': 51.5378053, u'lon': 0.0789596}",51.5378053,0.0789596,bakery,,"{u'building': u'retail', u'shop': u'bakery', u'name': u'Greggs', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick'}"
6080,313501580,"{u'lat': 51.5378451, u'lon': 0.0790044}",51.5378451,0.0790044,variety_store,,"{u'building': u'retail', u'shop': u'variety_store', u'name': u'House Quality Products', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick', u'alt_name': u'HQP', u'description': u'""We specialise in kitchen wear, electrical & personal goods""'}"
6081,313501582,"{u'lat': 51.5375645, u'lon': 0.0794519}",51.5375645,0.0794519,money_lender,,"{u'building': u'retail', u'shop': u'money_lender', u'name': u'Oakam', u'source': u'Bing;photograph', u'building:levels': u'3', u'roof:levels': u'1', u'website': u'http://www.oakam.com', u'building:material': u'brick'}"
6082,313501583,"{u'lat': 51.5379042, u'lon': 0.0791574}",51.5379042,0.0791574,optician,,"{u'building': u'retail', u'shop': u'optician', u'name': u'Optical Revolution', u'source': u'Bing;photograph'}"
6083,313501584,"{u'lat': 51.5376535, u'lon': 0.0795356}",51.5376535,0.0795356,bakery,,"{u'building': u'retail', u'shop': u'bakery', u'name': u'Percy Ingle', u'source': u'Bing;photograph', u'building:levels': u'3', u'roof:levels': u'1', u'building:material': u'brick'}"
6084,313501586,"{u'lat': 51.5374937, u'lon': 0.0793696}",51.5374937,0.0793696,variety_store,,"{u'building': u'retail', u'shop': u'variety_store', u'name': u'Sam 99p', u'source': u'Bing;photograph', u'building:levels': u'3', u'roof:levels': u'1', u'building:material': u'brick'}"
6085,313501589,"{u'lat': 51.5382532, u'lon': 0.0795728}",51.5382532,0.0795728,computer,,"{u'building': u'retail', u'money_transfer': u'Ria', u'amenity': u'money_transfer', u'description': u'Ria Money Transfer; laptop screen replacement; computer repairs; mobile repairing, unlocking & accessories; laptop & desktop repairing; laptop accessories', u'shop': u'computer'}"
6086,313667494,"{u'lat': 51.4866179, u'lon': 0.0323343}",51.4866179,0.0323343,convenience,,"{u'shop': u'convenience', u'landuse': u'retail', u'name': u""Sainsbury's""}"
6087,313766962,"{u'lat': 51.5367629, u'lon': 0.0784979}",51.5367629,0.0784979,variety_store,,"{u'building': u'yes', u'shop': u'variety_store', u'name': u'Poundland', u'addr:street': u'East Street'}"
6088,313766966,"{u'lat': 51.5365943, u'lon': 0.0773484}",51.5365943,0.0773484,convenience,,"{u'building': u'retail', u'shop': u'convenience', u'description': u'""Off Licence. Eastern European Food. Polish, Russian, Romanian, Lithuanian, Ukranian, Latvian""', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick', u'name': u'Baltic Store'}"
6089,313766971,"{u'lat': 51.5361898, u'lon': 0.0770566}",51.5361898,0.0770566,convenience,,"{u'addr:housenumber': u'2-4', u'building': u'retail', u'name': u'Barking Supermarket', u'shop': u'convenience', u'building:levels': u'3', u'building:material': u'stone', u'addr:street': u'East Street'}"
6090,313766973,"{u'lat': 51.5373909, u'lon': 0.0791106}",51.5373909,0.0791106,beauty,,"{u'shop': u'beauty', u'name': u'Beauty Queens'}"
6091,313766982,"{u'lat': 51.5367298, u'lon': 0.0777}",51.5367298,0.0777,furniture,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'name': u'Discount Designer Furniture', u'shop': u'furniture'}"
6092,313766984,"{u'lat': 51.5362698, u'lon': 0.0775082}",51.5362698,0.0775082,convenience,,"{u'shop': u'convenience', u'name': u'East Street Supermarket'}"
6093,313766988,"{u'lat': 51.5369972, u'lon': 0.0779781}",51.5369972,0.0779781,pawnbroker,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'name': u'H&T Pawnbrokers', u'shop': u'pawnbroker'}"
6094,313766990,"{u'lat': 51.5375959, u'lon': 0.0787044}",51.5375959,0.0787044,healthfood,,"{u'addr:housenumber': u'49', u'building': u'retail', u'name': u'Holland & Barrett', u'shop': u'healthfood', u'building:levels': u'3', u'source': u'Bing;photograph', u'addr:street': u'East Street'}"
6095,313766995,"{u'lat': 51.5370758, u'lon': 0.0780301}",51.5370758,0.0780301,bookmaker,,"{u'building': u'retail', u'building:levels': u'2', u'building:material': u'brick', u'name': u'Ladbrokes', u'shop': u'bookmaker'}"
6096,313767000,"{u'lat': 51.5376579, u'lon': 0.0788453}",51.5376579,0.0788453,mobile_phone,,"{u'building': u'retail', u'building:levels': u'3', u'name': u'O2', u'shop': u'mobile_phone', u'source': u'Bing;photograph'}"
6097,313767002,"{u'lat': 51.5362165, u'lon': 0.0773465}",51.5362165,0.0773465,clothes,,"{u'shop': u'clothes', u'name': u'Peacocks'}"
6098,313767010,"{u'lat': 51.5366338, u'lon': 0.0774499}",51.5366338,0.0774499,florist,,"{u'building': u'retail', u'shop': u'florist', u'name': u'Rosepetals', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick'}"
6099,313767012,"{u'lat': 51.5369593, u'lon': 0.0778316}",51.5369593,0.0778316,variety_store,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'name': u'Sam 99p', u'shop': u'variety_store'}"
6100,313767014,"{u'lat': 51.5371132, u'lon': 0.078072}",51.5371132,0.078072,shoes,,"{u'building': u'retail', u'building:levels': u'2', u'building:material': u'brick', u'name': u'Shoe Zone', u'shop': u'shoes'}"
6101,313767016,"{u'lat': 51.5376844, u'lon': 0.0789144}",51.5376844,0.0789144,bag,,"{u'building': u'retail', u'building:levels': u'3', u'name': u'Sparkle', u'shop': u'bag', u'source': u'Bing;photograph'}"
6102,313767018,"{u'lat': 51.5375017, u'lon': 0.0786309}",51.5375017,0.0786309,optician,,"{u'building': u'retail', u'building:levels': u'3', u'name': u'Specsavers', u'shop': u'optician', u'source': u'Bing;photograph'}"
6103,313767019,"{u'lat': 51.5370416, u'lon': 0.0780041}",51.5370416,0.0780041,optician,,"{u'building': u'retail', u'building:levels': u'2', u'building:material': u'brick', u'name': u'Specstore Opticians', u'shop': u'optician'}"
6104,313767021,"{u'lat': 51.5365936, u'lon': 0.0772775}",51.5365936,0.0772775,butcher,,"{u'building': u'retail', u'shop': u'butcher', u'name': u'Swa Meat & Fish Market', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick'}"
6105,313767024,"{u'lat': 51.5367597, u'lon': 0.077757}",51.5367597,0.077757,clothes,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'name': u'Top Kids', u'shop': u'clothes'}"
6106,313767025,"{u'lat': 51.5363548, u'lon': 0.0780144}",51.5363548,0.0780144,hardware,,"{u'shop': u'hardware', u'name': u'Wilko'}"
6107,313767026,"{u'lat': 51.5368743, u'lon': 0.0777982}",51.5368743,0.0777982,beauty,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'shop': u'beauty'}"
6108,313767028,"{u'lat': 51.5365441, u'lon': 0.0772439}",51.5365441,0.0772439,beauty,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'shop': u'beauty', u'source': u'Bing;photograph'}"
6109,313767037,"{u'lat': 51.5368459, u'lon': 0.0777468}",51.5368459,0.0777468,vacant,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'shop': u'vacant'}"
6110,313769047,"{u'lat': 51.5382952, u'lon': 0.0782515}",51.5382952,0.0782515,beauty,,"{u'building': u'retail', u'shop': u'beauty', u'name': u'3D Nails & Beauty', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick'}"
6111,313769050,"{u'lat': 51.5382832, u'lon': 0.0781613}",51.5382832,0.0781613,hairdresser,,"{u'addr:housenumber': u'18', u'building': u'retail', u'description': u'""Afro & European unisex hair salon""', u'shop': u'hairdresser', u'source': u'Bing;photograph', u'building:levels': u'3', u'name': u'Elegance', u'building:material': u'brick', u'addr:street': u'London Road'}"
6112,313769055,"{u'lat': 51.5381572, u'lon': 0.0775403}",51.5381572,0.0775403,newsagent,,"{u'building': u'retail', u'building:levels': u'3', u'building:material': u'brick', u'name': u""Tom's Newsagent"", u'shop': u'newsagent'}"
6113,313944702,"{u'lat': 51.5379656, u'lon': 0.0783175}",51.5379656,0.0783175,carpet,,"{u'addr:housenumber': u'17-21', u'phone': u'+44 20 85914087', u'name': u'GT Carpets', u'shop': u'carpet', u'addr:street': u'London Road'}"
6114,313944704,"{u'lat': 51.538021, u'lon': 0.0787399}",51.538021,0.0787399,vacant,,"{u'addr:housenumber': u'9', u'note': u'Probably closed, has a to let sign', u'old_name': u'So & Lin', u'shop': u'vacant', u'addr:street': u'London Road'}"
6115,313944708,"{u'lat': 51.5380349, u'lon': 0.0788872}",51.5380349,0.0788872,hairdresser,,"{u'addr:housenumber': u'7', u'shop': u'hairdresser', u'name': u""Likkle Cee's Salon"", u'unisex': u'yes', u'source:addr:housenumber': u'extrapolation', u'phone': u'+44 20 85948883', u'addr:street': u'London Road'}"
6116,313944711,"{u'lat': 51.5380152, u'lon': 0.0791244}",51.5380152,0.0791244,jewellery,,"{u'addr:housenumber': u'1', u'shop': u'jewellery', u'source:addr:housenumber': u'extrapolation', u'name': u'Turquoise', u'addr:street': u'London Road'}"
6117,313965741,"{u'lat': 51.5373908, u'lon': 0.0807757}",51.5373908,0.0807757,vacant,,{u'shop': u'vacant'}
6118,313965745,"{u'lat': 51.5377545, u'lon': 0.0803434}",51.5377545,0.0803434,clothes,,"{u'shop': u'clothes', u'name': u'Risky'}"
6119,313965746,"{u'lat': 51.5376488, u'lon': 0.0804615}",51.5376488,0.0804615,perfume,,"{u'shop': u'perfume', u'name': u'The Perfume Shop'}"
6120,313986786,"{u'lat': 51.5371568, u'lon': 0.081062}",51.5371568,0.081062,newsagent,,"{u'addr:housenumber': u'17', u'building': u'retail', u'description': u'""Confectionery, tobacco, bus passes, greetings cards""', u'shop': u'newsagent', u'source': u'Bing;photograph', u'building:levels': u'3', u'name': u'Plummers News', u'source:addr:housenumber': u'extrapolation', u'building:material': u'brick', u'addr:street': u'Ripple Road'}"
6121,313986787,"{u'lat': 51.5372574, u'lon': 0.0810012}",51.5372574,0.0810012,variety_store,,"{u'addr:housenumber': u'13-15', u'building': u'retail', u'description': u'""Household & fancy goods, ..., toys, cosmetics, hardware, stationery etc', u'shop': u'variety_store', u'phone': u'+44 20 85079081', u'building:levels': u'3', u'name': u'Poundsave Superstore', u'building:material': u'brick', u'source': u'Bing;photograph', u'addr:street': u'Ripple Road'}"
6122,314159409,"{u'lat': 51.5431006, u'lon': 0.1652851}",51.5431006,0.1652851,bookmaker,,"{u'building': u'retail', u'building:levels': u'2', u'name': u'Coral', u'shop': u'bookmaker', u'source': u'Bing;photograph'}"
6123,314179903,"{u'lat': 51.5367897, u'lon': 0.0814799}",51.5367897,0.0814799,computer,,"{u'addr:housenumber': u'29', u'building': u'retail', u'name': u'Computer Resale', u'shop': u'computer', u'source': u'Bing;photograph', u'building:levels': u'3', u'source:addr:housenumber': u'extrapolation', u'building:material': u'brick', u'addr:street': u'Ripple Road'}"
6124,314179904,"{u'lat': 51.5364282, u'lon': 0.0817922}",51.5364282,0.0817922,bookmaker,,"{u'building': u'retail', u'shop': u'bookmaker', u'name': u'Coral', u'source': u'Bing;photograph', u'building:levels': u'3', u'building:material': u'brick'}"
6125,314179906,"{u'lat': 51.5363692, u'lon': 0.0818113}",51.5363692,0.0818113,butcher,,"{u'addr:housenumber': u'47', u'shop': u'butcher', u'name': u'Friends Butchers', u'diet:halal': u'yes', u'phone': u'+44 7506 038194', u'addr:street': u'Ripple Road'}"
6126,314179908,"{u'lat': 51.5365824, u'lon': 0.0816466}",51.5365824,0.0816466,beauty,,"{u'addr:housenumber': u'37', u'building': u'retail', u'shop': u'beauty', u'phone': u'+44 20 85945265', u'building:levels': u'3', u'note': u'Name sign is illegible half of the letters are missing', u'building:material': u'brick', u'source': u'Bing;photograph', u'addr:street': u'Ripple Road'}"
6127,314179910,"{u'lat': 51.5367433, u'lon': 0.0815152}",51.5367433,0.0815152,mobile_phone,,"{u'addr:housenumber': u'31', u'building': u'retail', u'name': u'Mobile City', u'shop': u'mobile_phone', u'source': u'Bing;photograph', u'building:levels': u'3', u'source:addr:housenumber': u'extrapolation', u'building:material': u'brick', u'addr:street': u'Ripple Road'}"
6128,314179912,"{u'lat': 51.5366616, u'lon': 0.0815795}",51.5366616,0.0815795,charity,,"{u'addr:housenumber': u'33-35', u'building': u'retail', u'name': u'RFFR', u'shop': u'charity', u'source': u'Bing;photograph', u'building:levels': u'3', u'source:addr:housenumber': u'extrapolation', u'building:material': u'brick', u'old_name': u'Deep Pan Pizza', u'addr:street': u'Ripple Road'}"
6129,314179914,"{u'lat': 51.5368717, u'lon': 0.0814137}",51.5368717,0.0814137,bed,,"{u'addr:housenumber': u'25-27', u'building': u'retail', u'name': u'Sleepwell Bedrooms', u'shop': u'bed', u'phone': u'+44 20 85947301', u'building:levels': u'3', u'source': u'Bing;photograph', u'website': u'http://www.simplybedrooms.com', u'building:material': u'brick', u'alt_name': u'Simply Bedrooms', u'addr:street': u'Ripple Road'}"
6130,314179915,"{u'lat': 51.5362147, u'lon': 0.0819616}",51.5362147,0.0819616,convenience,,"{u'addr:housenumber': u'53', u'phone': u'+44 20 85911841', u'name': u'Variety Food & Wine', u'shop': u'convenience', u'addr:street': u'Ripple Road'}"
6131,314185246,"{u'lat': 51.5358374, u'lon': 0.0822507}",51.5358374,0.0822507,newsagent,,"{u'building': u'retail', u'shop': u'newsagent', u'name': u'Barking News Centre', u'source': u'Bing;photograph'}"
6132,314185248,"{u'lat': 51.5357212, u'lon': 0.0823756}",51.5357212,0.0823756,laundry,,"{u'building': u'retail', u'shop': u'laundry', u'name': u'Coin Operated Launderette', u'source': u'Bing;photograph'}"
6133,314185249,"{u'lat': 51.5359267, u'lon': 0.082091}",51.5359267,0.082091,convenience,,"{u'building': u'retail', u'shop': u'convenience', u'name': u'Corner Supermarket', u'source': u'Bing;photograph'}"
6134,314185250,"{u'lat': 51.536283, u'lon': 0.0812679}",51.536283,0.0812679,hairdresser,,"{u'building': u'retail', u'building:levels': u'2', u'building:material': u'brick', u'name': u'Inspiration Unisex Hair & Beauty', u'shop': u'hairdresser'}"
6135,314185252,"{u'lat': 51.5359536, u'lon': 0.0822059}",51.5359536,0.0822059,travel_agency,,"{u'building': u'retail', u'shop': u'travel_agency', u'name': u'MK Travels UK', u'source': u'Bing;photograph'}"
6136,314241802,"{u'lat': 51.4763433, u'lon': -0.2041427}",51.4763433,-0.2041427,books,,"{u'addr:housenumber': u'781', u'shop': u'books', u'building': u'yes', u'addr:postcode': u'SW6 5HA', u'website': u'http://www.nomadbooks.co.uk/', u'addr:street': u'Fulham Road', u'name': u'Nomad Books'}"
6137,314651766,"{u'lat': 51.5364707, u'lon': 0.0811255}",51.5364707,0.0811255,optician,,"{u'addr:housenumber': u'50', u'building': u'retail', u'name': u'Aves Opticians of Barking', u'shop': u'optician', u'building:levels': u'2', u'building:material': u'brick', u'addr:street': u'Ripple Road'}"
6138,314651767,"{u'lat': 51.536486, u'lon': 0.0809989}",51.536486,0.0809989,convenience,,"{u'building': u'retail', u'building:levels': u'2', u'building:material': u'brick', u'name': u'Barking Supermarket', u'shop': u'convenience'}"
6139,314651769,"{u'lat': 51.5363832, u'lon': 0.081198}",51.5363832,0.081198,charity,,"{u'building': u'retail', u'building:levels': u'2', u'building:material': u'brick', u'name': u""Barnado's"", u'shop': u'charity'}"
6140,314651771,"{u'lat': 51.5367852, u'lon': 0.0807661}",51.5367852,0.0807661,charity,,"{u'addr:housenumber': u'34', u'building': u'retail', u'name': u'British Red Cross', u'shop': u'charity', u'building:levels': u'2', u'source:addr:housenumber': u'extrapolation', u'building:material': u'brick', u'addr:street': u'Ripple Road'}"
