,id,lat,lon,amenity,classification,tags
27,10806964,51.4846418,-0.1621007,attraction,,"{u'addr:housenumber': u'66', u'website': u'http://www.chelseaphysicgarden.co.uk/', u'name': u'Chelsea Physic Garden', u'opening_hours': u'Mo-Su 09:30-16:00', u'wikipedia': u'en:Chelsea Physic Garden', u'leisure': u'garden', u'access': u'private', u'tourism': u'attraction', u'name:ru': u'\u0410\u043f\u0442\u0435\u043a\u0430\u0440\u0441\u043a\u0438\u0439 \u0441\u0430\u0434 \u0427\u0435\u043b\u0441\u0438', u'name:zh': u'1', u'addr:street': u'Royal Hospital Road'}"
28,10807015,51.4862021,-0.1602642,museum,,"{u'building': u'yes', u'wikipedia': u'en:National Army Museum', u'tourism': u'museum', u'name': u'National Army Museum'}"
29,10807065,51.4871163,-0.1577125,attraction,,"{u'building': u'yes', u'name': u'Royal Hospital', u'wikipedia': u'en:Royal Hospital Chelsea', u'tourism': u'attraction', u'start_date': u'1692-02', u'name:es': u'Royal Hospital Chelsea'}"
30,10810446,51.4958191,-0.1395268,attraction,,"{u'building': u'cathedral', u'amenity': u'place_of_worship', u'name': u'Westminster Cathedral', u'source': u'Bing 2010', u'name:ko': u'\uc6e8\uc2a4\ud130\ubbfc\uc2a4\ud130 \ub300\uc131\ub2f9', u'opening_hours': u'Mo-Fr 09:30-17:00; Sa-Su 09:00-18:00', u'wikipedia': u'en:Westminster Cathedral', u'denomination': u'catholic', u'religion': u'christian', u'name:fr': u'Cath\xe9drale de Westminster', u'name:ru': u'\u0412\u0435\u0441\u0442\u043c\u0438\u043d\u0441\u0442\u0435\u0440\u0441\u043a\u0438\u0439 \u0441\u043e\u0431\u043e\u0440', u'name:pl': u'Katedra Westminsterska', u'tourism': u'attraction', u'name:es': u'Catedral de Westminster'}"
31,12232192,51.5119731,-0.1227166,attraction,,"{u'building': u'retail', u'fixme': u'footways etc dont reflect on ground structure (5 E-W routes + 3 NS routes;would be nice to delineate the glass roofs too', u'name:en': u'Covent Garden Market', u'addr:city': u'London', u'short_name': u'Covent Garden', u'roof:shape': u'hipped', u'building:levels': u'1', u'tourism': u'attraction', u'roof:levels': u'1', u'roof:colour': u'grey', u'wikipedia': u'en:Covent Garden', u'note': u'deleted amenity=market;not really true since about 1980', u'building:material': u'sandstone', u'name:ko': u'\ucf54\ubc88\ud2b8 \uac00\ub4e0 \ub9c8\ucf13', u'loc_name': u'Covent Garden', u'name:zh': u'\u8003\u6587\u7279\u82b1\u5712\u5e02\u5834', u'name': u'Covent Garden Market'}"
32,13869733,51.412959,-0.1833732,market,,"{u'landuse': u'retail', u'tourism': u'market', u'name': u'Merton Abbey Mills', u'leisure': u'market'}"
33,13870446,51.4076297,-0.1859561,city farm,,"{u'website': u'http://www.deencityfarm.co.uk', u'fee': u'no', u'name': u'Deen City Farm and Riding School', u'opening_hours': u'Tu-Su 10:00-16:00', u'wheelchair': u'yes', u'leisure': u'horse_riding', u'tourism': u'city farm'}"
34,14397528,51.5040238,-0.2246903,hotel,,"{u'building': u'yes', u'tourism': u'hotel', u'name': u'Dorsett Shepherds Bush London'}"
35,15091769,51.667434,-0.1122142,hotel,,"{u'building': u'yes', u'tourism': u'hotel', u'name': u'Royal Chace Hotel'}"
36,15694166,51.529851,-0.1255292,hotel,,"{u'building': u'hotel', u'website': u'https://www.marriott.co.uk/hotels/travel/lonpr-st-pancras-renaissance-hotel-london/', u'addr:city': u'London', u'addr:postcode': u'NW1 2AR', u'wikipedia': u'en:St. Pancras Renaissance London Hotel', u'operator': u'Marriott', u'addr:street': u'Euston Road', u'tourism': u'hotel', u'name': u'St Pancras Renaissance London Hotel'}"
37,17110975,51.4470654,0.0482501,attraction,,"{u'building': u'yes', u'website': u'http://www.english-heritage.org.uk/daysout/properties/eltham-palace-and-gardens', u'addr:city': u'London', u'addr:postcode': u'SE9 5QE', u'wheelchair': u'yes', u'wikipedia': u'en:Eltham Palace', u'phone': u'0870 333 1181', u'postal_code': u'SE9 5QE', u'operator': u'English Heritage', u'wikidata': u'Q62397', u'addr:street': u'Court Yard', u'tourism': u'attraction', u'name': u'Eltham Palace'}"
38,21751456,51.5928851,-0.4290194,narrow_gauge_railway,,"{u'usage': u'tourism', u'tourism': u'narrow_gauge_railway', u'railway': u'preserved', u'gauge': u'305'}"
39,22697417,51.4838151,-0.2585424,attraction,,"{u'building': u'house', u'tourism': u'attraction', u'name': u'Chiswick House'}"
40,22726768,51.4827033,-0.0086412,information,,"{u'building': u'yes', u'information': u'office', u'tourism': u'information'}"
41,22788491,51.5077041,0.0229795,hotel,,"{u'addr:housenumber': u'7', u'building': u'hotel', u'addr:city': u'London', u'name': u'Novotel London Excel', u'addr:postcode': u'E16 1AA', u'fhrs:id': u'765245', u'source': u'yahoo + gpx + walk', u'tourism': u'hotel', u'addr:street': u'Western Gateway'}"
42,22889929,51.4586884,-0.4416181,hotel,,"{u'building': u'yes', u'website': u'http://www3.hilton.com/en/hotels/united-kingdom/hilton-london-heathrow-airport-LHRAPTW/index.html?WT.mc_id=zELWAKN0EMEA1HI2DMH3LocalSearch4DGGenericx6LHRAPTW', u'addr:city': u'Hounslow', u'phone': u'+44-208-759-7755', u'building:levels': u'4', u'addr:postcode': u'TW6 3AF', u'wheelchair': u'yes', u'atm': u'yes', u'name': u'Hilton London Heathrow Airport', u'contact:google_plus': u'https://plus.google.com/+HiltonLondonHeathrowAirport/about', u'opening_hours': u'24/7', u'operator': u'HIlton Worldwide', u'smoking': u'no', u'tourism': u'hotel', u'email': u'info.heathrow@hilton.com', u'addr:street': u'Sheffield Rd, Heathrow Airport (LHR)'}"
43,22967712,51.4494646,-0.406842,hotel,,"{u'building': u'hotel', u'note': u'Lifts: Hammond & Champness branded as Thyssen (from when thyssen bought up H+C)', u'tourism': u'hotel', u'name': u'St Giles Hotel', u'smoking': u'outside'}"
44,23140343,51.4893555,-0.4309163,hotel,,"{u'building': u'yes', u'old_name': u'Garth Hotel', u'tourism': u'hotel', u'name': u'Easyhotel', u'internet_access': u'wlan'}"
45,23140358,51.4812125,-0.4336294,hotel,,"{u'building': u'yes', u'tourism': u'hotel', u'name': u'Holiday Inn'}"
46,23140406,51.4815842,-0.4382411,hotel,,"{u'building': u'yes', u'tourism': u'hotel', u'name': u'Marriott Hotel'}"
47,23140407,51.4815289,-0.4365676,hotel,,"{u'building': u'yes', u'tourism': u'hotel', u'name': u'Sheraton Skyline'}"
48,23248424,51.3494716,-0.3178782,theme_park,,"{u'tourism': u'theme_park', u'name': u'Chessington World of Adventures', u'area': u'yes'}"
49,23294387,51.4943902,-0.4558779,hotel,,"{u'building': u'yes', u'website': u'http://www.hiheathrowairporthotelariel.co.uk/', u'tourism': u'hotel', u'name': u'Holiday Inn'}"
50,23352391,51.4828897,-0.4510464,hotel,,"{u'building': u'hotel', u'website': u'http://www.parkinn.co.uk/airporthotel-heathrow', u'tourism': u'hotel', u'name': u'Park Inn Heathrow', u'stars': u'4'}"
51,23352393,51.4814218,-0.457694,hotel,,"{u'building': u'yes', u'tourism': u'hotel', u'name': u'Leonardo Hotel', u'created_by': u'JOSM'}"
52,23458099,51.4919784,-0.3184987,museum,,"{u'building': u'historic', u'historic': u'manor', u'tourism': u'museum', u'name': u'Boston Manor'}"
53,23486557,51.5012806,-0.1146695,artwork,,"{u'layer': u'-2', u'name': u'The Tunnel', u'tunnel': u'yes', u'note': u'Authorised graffiti area', u'postal_code': u'SE1', u'alt_name': u'Leake Street', u'tourism': u'artwork', u'highway': u'pedestrian'}"
54,23699363,51.4889215,-0.2905183,museum,,"{u'building': u'yes', u'website': u'http://www.waterandsteam.org.uk', u'addr:city': u'London', u'addr:postcode': u'TW8 0EN', u'opening_hours': u'Mo-Su,PH 11:00-16:00', u'addr:street': u'Green Dragon Lane', u'tourism': u'museum', u'name': u'London Museum of Water and Steam'}"
55,23905895,51.4849304,-0.3011769,hotel,,"{u'tourism': u'hotel', u'name': u'Premier Inn'}"
56,23941901,51.5840585,-0.0128874,museum,,"{u'addr:housenumber': u'2', u'building': u'yes', u'name': u'Vestry House Museum', u'addr:postcode': u'E17 9NH', u'wikipedia': u'en:Vestry House Museum', u'tourism': u'museum', u'addr:country': u'GB', u'addr:street': u'Vestry Road'}"
57,24010915,51.4753247,-0.1810407,attraction,,"{u'seamark:type': u'harbour', u'name': u'Chelsea Harbour', u'leisure': u'marina', u'natural': u'water', u'tourism': u'attraction', u'seamark:harbour:category': u'marina'}"
58,24011012,51.449485,-0.313273,museum,,"{u'building': u'yes', u'website': u'http://www.english-heritage.org.uk/visit/places/marble-hill-house/', u'addr:city': u'Twickenham', u'addr:postcode': u'TW1 2NL', u'image': u'File:London - April 2009 (3496487723).jpg', u'wikipedia': u'en:Marble Hill House', u'opening_hours': u'Mar 30-Nov 3', u'name': u'Marble Hill House', u'historic': u'building', u'wikidata': u'Q1892426', u'heritage': u'yes', u'operator': u'English Heritage', u'tourism': u'museum', u'start_date': u'C18', u'wikimedia_commons': u'Category:Marble Hill House', u'addr:street': u'Richmond Road'}"
59,24043811,51.4998767,-0.2001619,museum,,"{u'building': u'yes', u'name': u'Design Museum', u'listed_status': u'Grade_II*', u'wikipedia': u'en:Design Museum', u'source': u'undeleted & retagged', u'architect': u'RMJM', u'old_name': u'Commonwealth Institute', u'building:wikipedia': u'Commonwealth Institute#The Building', u'tourism': u'museum'}"
60,24397522,51.4950789,-0.1006604,artwork,,"{u'building': u'yes', u'name': u'Michael Faraday Memorial', u'power': u'substation', u'name:he': u'\u05d0\u05e0\u05d3\u05e8\u05d8\u05ea \u05de\u05d9\u05d9\u05e7\u05dc \u05e4\u05d0\u05e8\u05d0\u05d3\u05d9\u05d9', u'wikipedia': u'en:Michael Faraday Memorial', u'historic': u'monument', u'operator': u'London Underground', u'tourism': u'artwork'}"
61,24436429,51.4962161,-0.1745283,attraction,,"{u'building': u'yes', u'tourism': u'attraction', u'name': u'Temporary Exhibit'}"
62,24436446,51.4962929,-0.176475,museum,,"{u'website': u'http://www.nhm.ac.uk/', u'amenity': u'public_building', u'name:en': u'Natural History Museum', u'name': u'Natural History Museum', u'wheelchair': u'yes', u'wikipedia': u'en:Natural History Museum, London', u'name:pt': u'Museu de Hist\xf3ria Natural', u'name:de': u'Naturhistorisches Museum', u'name:fr': u""Mus\xe9e d'histoire naturelle"", u'name:ro': u'Muzeul de Istorie Natural\u0103', u'wikidata': u'Q309388', u'name:ca': u""Museu d'Hist\xf2ria Natural"", u'name:uk': u'\u041c\u0443\u0437\u0435\u0439 \u043f\u0440\u0438\u0440\u043e\u0434\u043e\u0437\u043d\u0430\u0432\u0441\u0442\u0432\u0430', u'name:pl': u'Muzeum Historii Naturalnej', u'ref:herbarium': u'BM', u'tourism': u'museum', u'name:es': u'Museo de Historia Natural', u'name:it': u'Museo di storia naturale'}"
63,24553580,51.4911147,-0.1276067,gallery,,"{u'building': u'public', u'website': u'http://www.tate.org.uk/visit/tate-britain', u'name:en': u'Tate Britain', u'addr:city': u'London', u'addr:postcode': u'SW1P 4RG', u'wheelchair': u'yes', u'name:ar': u'\u062a\u064a\u062a', u'wikipedia': u'en:Tate Britain', u'name': u'Tate Britain', u'phone': u'+44 2078 878888', u'wikidata': u'Q195436', u'wikimedia_commons': u'Category:Tate Britain (building)', u'name:uk': u'\u0422\u0435\u0439\u0442 \u0411\u0440\u0438\u0442\u0430\u043d\u0456\u044f', u'opening_hours': u'Mo-Su 10:00-18:00', u'tourism': u'gallery', u'addr:country': u'GB', u'name:es': u'Tate Britain.', u'addr:street': u'Millbank'}"
64,24642569,51.5076059,-0.0993554,museum,,"{u'building': u'yes', u'website': u'http://www.tate.org.uk/modern', u'amenity': u'arts_centre', u'addr:city': u'London', u'building:levels': u'3', u'addr:postcode': u'SE1 9TG', u'wheelchair': u'yes', u'name:he': u'\u05de\u05d5\u05d6\u05d9\u05d0\u05d5\u05df \u05d8\u05d9\u05d9\u05d8 \u05de\u05d5\u05d3\u05e8\u05df', u'wikipedia': u'en:Tate Modern', u'opening_hours': u'Su-Th 10:00-18:00; Fr-Sa 10:00-22:00', u'name': u'Tate Modern', u'name:ko': u'\ud14c\uc774\ud2b8 \ubaa8\ub358', u'old_name': u'Bankside Power Station', u'wikidata': u'Q193375', u'building:facade:material': u'brick', u'name:ru': u'\u0422\u0435\u0439\u0442 \u041c\u043e\u0434\u0435\u0440\u043d', u'source:addr': u'website', u'tourism': u'museum', u'toilets:wheelchair': u'yes', u'addr:street': u'Bankside'}"
65,24653374,51.5715123,-0.1673425,attraction,,"{u'building': u'yes', u'website': u'http://www.english-heritage.org.uk/visit/places/kenwood/', u'name': u'Kenwood House', u'opening_hours': u'Mo-Su 11:30-16:00', u'wikidata': u'Q764804', u'tourism': u'attraction'}"
66,24923117,51.502536,-0.1508191,attraction,,"{u'building': u'monument', u'layer': u'1', u'name': u'Wellington Arch', u'wikipedia': u'en:Wellington Arch', u'name:cs': u'Wellington\u016fv oblouk', u'height': u'16', u'tourism': u'attraction'}"
67,25595637,51.4846651,-0.2626506,attraction,,"{u'bridge': u'yes', u'layer': u'2', u'tourism': u'attraction', u'name': u'The Classic Bridge', u'highway': u'footway'}"
68,25595644,51.4853946,-0.2576734,attraction,,"{u'building': u'yes', u'tourism': u'attraction', u'description': u'Camelia House', u'name': u'The Conservatory'}"
69,25608663,51.4828438,-0.0095718,attraction,,"{u'website': u'http://www.rmg.co.uk/cuttysark', u'name:el': u'\u039a\u03ac\u03c4\u03b9 \u03a3\u03b1\u03c1\u03ba', u'name': u'Cutty Sark', u'ship:type': u'clipper', u'wheelchair': u'limited', u'name:he': u'\u05e7\u05d0\u05d8\u05d9 \u05e1\u05d0\u05e8\u05e7', u'wikipedia': u'en:Cutty Sark', u'phone': u'+44 20 8312 6608', u'historic': u'ship', u'name:uk': u'\u041a\u0430\u0442\u0442\u0456 \u0421\u0430\u0440\u043a', u'operator': u'Royal Museums Greenwich', u'name:ru': u'\u041a\u0430\u0442\u0442\u0438 \u0421\u0430\u0440\u043a', u'tourism': u'attraction', u'start_date': u'1869'}"
70,25739565,51.4992186,-0.1629388,attraction,,"{u'addr:housenumber': u'87-135', u'building': u'yes', u'alt_name:en': u'Harrods Ltd', u'addr:city': u'London', u'shop': u'department_store', u'building:levels': u'7', u'addr:postcode': u'SW1X 7XL', u'name:he': u'\u05d4\u05e8\u05d5\u05d3\u05e1', u'addr:housename': u'Harrods Ltd', u'addr:suburb': u'Knightsbridge', u'name': u'Harrods', u'website': u'http://www.harrods.com/', u'phone': u'+44 20 3626 7020', u'wikipedia': u'en:Harrods', u'wikidata': u'Q332474', u'alt_name1:en': u'Harrods Limited', u'opening_hours': u'Mo-Fr 08:00-18:00; Sa 09:00-17:00; Su 10:00-16:00', u'tourism': u'attraction', u'addr:street': u'Brompton Road'}"
71,25911545,51.4995416,-0.2863809,museum,,"{u'building': u'yes', u'building:name': u'The Large Mansion', u'tourism': u'museum', u'name': u'Gunnersbury Park Museum', u'created_by': u'Potlatch 0.10b'}"
72,25913652,51.5065638,-0.11626,attraction,,"{u'building': u'yes', u'wikipedia': u'en:Queen Elizabeth Hall', u'wheelchair': u'yes', u'tourism': u'attraction', u'name': u'Queen Elizabeth Hall & Purcell Room'}"
73,25913653,51.5061157,-0.1155009,attraction,,"{u'building': u'yes', u'wikipedia': u'en:The Hayward', u'tourism': u'attraction', u'name': u'Hayward Gallery'}"
74,25960232,51.5102148,0.0265386,hotel,,"{u'building': u'yes', u'wheelchair': u'yes', u'tourism': u'hotel', u'name': u'Hotel ibis Styles London Excel', u'rooms': u'302'}"
75,26706806,51.5069819,-0.1415615,hotel,,"{u'addr:housenumber': u'150', u'building': u'hotel', u'fhrs:rating_date': u'2012-06-18', u'addr:city': u'London', u'name': u'The Ritz London', u'fhrs:hygiene': u'0', u'addr:postcode': u'W1J 9BR', u'wheelchair': u'limited', u'wikipedia': u'en:Ritz Hotel', u'fhrs:id': u'411626', u'fhrs:rating': u'5', u'postal_code': u'W1J 9BS', u'source:postcode': u'FSA Food Hygiene Ratings Database', u'stars': u'5', u'fhrs:structural': u'5', u'fhrs:confidence_management': u'0', u'internet_access': u'yes', u'tourism': u'hotel', u'fhrs:local_authority_id': u'00515/0150/0/000', u'addr:street': u'Piccadilly'}"
76,26706894,51.5073909,-0.1524652,hotel,,"{u'addr:housenumber': u'53', u'building': u'hotel', u'fhrs:rating_date': u'2012-11-27', u'addr:city': u'London', u'name': u'The Dorchester', u'building:levels': u'10', u'tourism': u'hotel', u'fhrs:id': u'411858', u'fhrs:hygiene': u'5', u'fhrs:rating': u'4', u'alt_name': u'The Dorchester Hotel', u'fhrs:structural': u'10', u'operator': u'Dorchester Collection', u'fhrs:confidence_management': u'5', u'source:addr': u'FSA Food Hygiene Ratings Database', u'postcode': u'W1K 1QA', u'fhrs:local_authority_id': u'00585/0053/0/000', u'addr:street': u'Park Lane'}"
77,26707058,51.5101863,-0.1498012,hotel,,"{u'building': u'hotel', u'name': u'The Connaught', u'building:levels': u'6', u'roof:levels': u'1', u'building:material': u'brick', u'tourism': u'hotel'}"
78,26710444,51.5252081,-0.1436009,hotel,,"{u'building': u'house', u'smoking': u'no', u'tourism': u'hotel', u'name': u'Melia White House Hotel', u'source': u'yahoo'}"
79,26996903,51.521795,-0.1628567,hotel,,"{u'building': u'hotel', u'wikipedia': u'en:The Landmark London', u'tourism': u'hotel', u'name': u'The Landmark'}"
80,27186032,51.5046451,-0.1749668,attraction,,"{u'building': u'yes', u'website': u'http://www.serpentinegallery.org/', u'name': u'Serpentine Gallery', u'wikipedia': u'en:Serpentine Gallery', u'name:ru': u'\u0413\u0430\u043b\u0435\u0440\u0435\u044f \u0421\u0435\u0440\u043f\u0435\u043d\u0442\u0430\u0439\u043d', u'tourism': u'attraction', u'name:es': u'Serpentine Gallery'}"
