id,lat,lon,amenity
456065250,51.4077231,-0.0257268,jewelry
456065255,51.407707,-0.0259414,clothes
456065258,51.4077016,-0.0260701,estate_agent
456065262,51.4076909,-0.0263105,electronics
456065267,51.4076856,-0.0261903,jewelry
456065275,51.4076909,-0.026465,arts_and_crafts
456065290,51.4076014,-0.0273786,clothes;charity_shop;second_hand
456065298,51.4075357,-0.0276837,charity_shop;second_hand;clothes
456065303,51.4072101,-0.0279405,books
456213914,51.5105223,-0.1385882,watch
456214653,51.5102232,-0.1395838,clothes
456235634,51.5120501,-0.1418669,no
456235638,51.5120073,-0.1419613,clothes
456235641,51.5119272,-0.1420643,ornament
456235645,51.5118524,-0.1422102,clothes
456237152,51.5117669,-0.1423047,clothes
456245547,51.5116868,-0.1424077,clothes
456245551,51.511612,-0.1425107,shoes
456245557,51.5115533,-0.1425793,clothes
456245561,51.5114945,-0.1426136,clothes
456245573,51.5112648,-0.1428626,clothes
456261141,51.5104984,-0.1424482,watch
456277366,51.5096783,-0.1414721,clothes
456277401,51.5105889,-0.1422032,art
456277417,51.5106393,-0.1420723,shoes
456277426,51.5106616,-0.1420111,art
456277432,51.5108215,-0.1416695,gallery
456278623,51.5108642,-0.1415236,furnishing
456281123,51.5110244,-0.1411374,tailor
456290551,51.5098332,-0.1416695,jewelry
456290559,51.5099561,-0.141824,jewelry
456290566,51.509892,-0.1417553,no
456290579,51.5100095,-0.1418927,watch
456290595,51.5100629,-0.1419613,jewelry
456290606,51.5101377,-0.1420386,jewelry
456290616,51.5102071,-0.1420987,jewelry
456290630,51.5103193,-0.1422188,jewelry
456290657,51.5103834,-0.1423047,jewelry
456290731,51.5102606,-0.1421587,household
456384025,51.4069084,-0.0280789,hairdresser
456384026,51.4066889,-0.0279674,estate_agent
456384027,51.4065979,-0.0280789,supermarket
456389163,51.4089215,-0.0252208,alcohol
456389171,51.4095143,-0.0253728,books
456389172,51.409576,-0.0253765,convenience
456389173,51.4096311,-0.0253697,dry_cleaning
456389174,51.4096996,-0.0253611,estate_agent
456389175,51.4098147,-0.0253107,estate_agent
456389176,51.4098746,-0.0252933,hairdresser
456389177,51.4099344,-0.025276,charity_shop;clothes
456389178,51.41004,-0.0252504,estate_agent
456389179,51.4101032,-0.0252334,art;frame
456400598,51.4102658,-0.0252983,beauty
456400602,51.4102872,-0.0254013,plumbing_and_heating
456400606,51.4103247,-0.0255472,hairdresser
456400610,51.4103515,-0.0256502,legal
456400616,51.4103622,-0.0250923,cobblers;shoe_repairs;luggage;locksmiths
456408659,51.4104371,-0.0250494,estate_agent
456408661,51.4106935,-0.0247969,tanning;solarium
456717377,51.5106761,-0.1417017,gallery
456717378,51.5106013,-0.1416331,gallery
456717379,51.5105212,-0.1415558,gallery
456717380,51.510441,-0.1414614,gallery
456717381,51.5103609,-0.1413842,gallery
456717382,51.5102808,-0.1412983,gallery
456717383,51.5102167,-0.1412297,gallery
456717384,51.5126118,-0.1437526,gallery
456717385,51.5100938,-0.1411438,gallery
456717386,51.5100244,-0.1410923,gallery
456717387,51.5099977,-0.1412983,gallery
456717388,51.5100724,-0.141367,gallery
456718344,51.5111355,-0.1412983,gallery
456718348,51.5105372,-0.1418648,gallery
456718357,51.510409,-0.1417275,gallery
456718365,51.5103128,-0.1416073,gallery
456718367,51.5101793,-0.1414957,travel_agency
457132847,51.5386704,-0.0986598,dry_cleaning
458259757,51.3863822,-0.4063044,supermarket
458259762,51.386575,-0.4066392,butcher
458259767,51.3865054,-0.4065619,doityourself
458749489,51.56296,-0.057757,laundry
459549763,51.552048,0.2185933,supermarket
459635531,51.558598,0.2374634,supermarket
459654601,51.6014413,-0.1116793,internet
459654602,51.6013979,-0.1116535,convenience
459671903,51.5934717,0.2332076,laundry
459786453,51.5987065,-0.1106833,supermarket
459786502,51.5984034,-0.1105129,estate_agent
459786503,51.5983484,-0.1104854,beaty_salon
459786531,51.5979902,-0.1102393,charity
459786534,51.5978516,-0.1101491,bakery
459786536,51.5977632,-0.1100834,newsagent
459786537,51.5977148,-0.1100558,estate_agent
459786538,51.5976711,-0.1100283,cobbler
459786539,51.5976237,-0.1099978,dry_cleaning
459786541,51.597953,-0.1102183,hairdresser
459786564,51.5973417,-0.1093728,bookmaker
459786565,51.5973474,-0.1092749,convenience store
459786567,51.5973569,-0.1091343,convenience
459786568,51.5973636,-0.109064,dry_cleaning
460531080,51.598106,-0.1109371,solicitors
462025209,51.5133519,-0.1499527,hairdresser
462025215,51.5136256,-0.1509759,stationery
462025216,51.5135529,-0.1509404,alternative_medicine
462025219,51.5138619,-0.1513761,travel_agency
462025222,51.5135739,-0.1512484,hairdresser
462025228,51.5140587,-0.1507592,mobile_phone
462025230,51.513186,-0.1507075,bakery
462025231,51.5131313,-0.1506805,hairdresser
462025232,51.5130261,-0.1509818,bookmaker
462025233,51.5130802,-0.1506553,tea
462025235,51.5129718,-0.1505874,laundry
462025236,51.5127558,-0.1504898,convenience
462025237,51.5126986,-0.1505046,estate_agent
462025256,51.510556,-0.1520251,antiques
462025258,51.5103666,-0.152023,bathrooms
462025259,51.5104515,-0.152043,estate_agent
462025260,51.5101394,-0.1518318,yes
462025261,51.5099031,-0.1517206,art
462025262,51.5098065,-0.1520485,laundry
467499196,51.3938086,-0.0672928,supermarket
469312594,51.5522438,-0.1133074,convenience
469341867,51.586353,0.1991208,supermarket
469343205,51.581123,0.2053619,supermarket
469390655,51.3677407,-0.2653949,car
469390656,51.3681254,-0.2650957,convenience
469390661,51.3679161,-0.2636487,convenience
469446848,51.5209062,0.0189967,convenience
469446859,51.5199502,0.0169883,convenience
469446861,51.521515,0.0203357,convenience
469446873,51.5202974,0.0186448,convenience
469456609,51.5689255,-0.1115805,communications
469876231,51.492976,-0.1693624,newsagent
469876232,51.4928769,-0.1695583,perfumery
469876234,51.4927193,-0.1699211,clothes
469876241,51.4927689,-0.1698208,clothes
469876264,51.4931529,-0.168317,furniture
469876274,51.4931765,-0.1679522,fishmonger
469876276,51.4930955,-0.1677485,clothes
469878372,51.4904651,-0.1676039,jewelry
470352810,51.4906794,-0.1003589,books
471324464,51.515518,-0.1764111,convenience
471488483,51.5122096,-0.0825119,dry_cleaning
471488491,51.5118127,-0.0820271,bookmaker
471488493,51.5116436,-0.0822566,chemist
471488494,51.5117298,-0.0818238,cosmetics
471488495,51.5117656,-0.0816157,clothes
471488496,51.5118322,-0.081432,jewelry
471540918,51.3196742,-0.0643698,convenience
472446462,51.568653,-0.0293318,convenience
472446479,51.5694587,-0.0272322,hairdresser
472446480,51.5701018,-0.0255228,hairdresser
472446481,51.5696227,-0.0267893,newsagent
472446485,51.5695812,-0.0268882,dry_cleaning
472446496,51.5709015,-0.0231352,laundry
472446497,51.5709329,-0.0230316,hairdresser
472446501,51.5715325,-0.0222387,laundry
472446510,51.571148,-0.022519,butcher
472754033,51.5147843,-0.0780473,bookmaker
473484580,51.5001761,-0.0893173,convenience
473484584,51.5007584,-0.0890865,laundry
473622018,51.358073,-0.2153419,supermarket
474842082,51.4727868,-0.0967695,newsagent
474842086,51.4719299,-0.0936332,alcohol
474842087,51.4716312,-0.0938729,hairdresser
474842089,51.471823,-0.0937731,bakery
474842091,51.4713495,-0.0939673,hairdresser
474992396,51.5499832,-0.1409634,bookmaker
474998865,51.5495413,-0.1406678,supermarket
475033541,51.5494291,-0.1410945,photo
475271970,51.549202,-0.1407126,alcohol
475271973,51.5491205,-0.1407307,hairdresser
475271981,51.5490327,-0.1407656,electronics
475280873,51.4977488,0.3297977,hardware
475280880,51.4977368,0.3296157,hairdresser
475280892,51.4981564,0.3295948,convenience
475381367,51.515119,-0.0727285,stationery
475381377,51.5166342,-0.0679857,solicitors
475381378,51.5166956,-0.067882,courrier
475381379,51.5167292,-0.0677865,electronics
475381383,51.5170111,-0.067007,bells
475381386,51.5172701,-0.0664015,household
475381391,51.5179042,-0.0643146,clinic
475381398,51.5181063,-0.0635695,estate_agent
475381399,51.5181208,-0.0635283,clothes
475381400,51.5181514,-0.0634228,clothes
475381402,51.5181682,-0.0633491,clothes
475396911,51.5172007,-0.0889348,mobile_phone
475396915,51.5168732,-0.0873668,books
475528273,51.5486678,-0.1407871,variety_store
475868738,51.5172127,-0.1049731,alcohol
477975930,51.334119,-0.2676363,convenience
477983689,51.332792,-0.2689107,department_store
477988402,51.3334035,-0.2685244,hairdresser
477990318,51.3331054,-0.2674131,newsagent
477990867,51.3339206,-0.2655163,electronics
477994372,51.3341404,-0.2632932,convenience
477997876,51.333572,-0.2634992,carpet
478003762,51.3338936,-0.2645061,hardware
478005252,51.3337543,-0.2650785,hairdresser
478007153,51.3332288,-0.2666063,clothes
478009820,51.3339409,-0.2691211,general
478011163,51.3335827,-0.2665977,sports
478011769,51.3338383,-0.264946,outdoor
478015411,51.3332985,-0.2675075,mobile_phone
478024058,51.3331578,-0.2710796,estate_agent
478031674,51.3319686,-0.2706918,pet
478032807,51.3335398,-0.2666836,dry_cleaners
478038138,51.3332234,-0.2717991,bakery
478038883,51.3332878,-0.2696018,department_store
478040499,51.3332717,-0.267971,department_store
479121690,51.5136766,-0.1011574,gift
479151681,51.5139856,-0.1004245,convenience
479625237,51.4308687,-0.0641691,convenience
479652531,51.4310121,-0.0595219,convenience
480015008,51.2880716,-0.2314771,bakery
480020935,51.2883614,-0.232962,gift
481643804,51.4776889,-0.1015748,bookmaker
481643814,51.4774419,-0.1008835,estate_agent
481643817,51.4773831,-0.1007435,art
481643821,51.4773461,-0.1006659,hairdresser
481643824,51.4772915,-0.1005047,convenience
481643827,51.4772574,-0.1004135,solicitors
481643831,51.4771159,-0.1000865,solicitors
481644045,51.4764925,-0.0976585,newsagent
481644058,51.4767371,-0.0941419,convenience
481644073,51.4773622,-0.0935455,laundry
481644075,51.477483,-0.093552,hairdresser
481644122,51.4787757,-0.0964856,hairdresser
481644126,51.4787358,-0.0954619,car
481644153,51.4759677,-0.0939133,hairdresser
481644171,51.4750224,-0.0934604,solicitors
482540275,51.4794435,0.3259434,estate_agent
482835019,51.488692,-0.0961866,supermarket
482835037,51.4868967,-0.0947626,clothes
482835063,51.483995,-0.0937633,convenience
484206915,51.4353584,-0.1573501,convenience
485232441,51.5393066,-0.1519964,newsagent
486662758,51.5210253,0.0488004,convenience
487506517,51.3093793,0.2944147,outdoor
488443291,51.514242,-0.0996863,outdoor
490313568,51.5615941,-0.1506719,vacant
495597687,51.5827508,-0.0996723,supermarket
498694146,51.4846252,-0.1757432,estate_agent
498694171,51.4852118,-0.1746211,clothes
498694175,51.4854405,-0.1733463,supermarket
498694178,51.4854923,-0.1732579,lighting
498694204,51.4861157,-0.1717316,electronics
498694208,51.4863591,-0.1711113,toys
498694214,51.4862587,-0.1714101,newsagent
499645319,51.5366136,-0.104301,erotic
500902628,51.4817212,-0.2702622,Off License
501768041,51.539331,-0.098149,computer
501770118,51.5393906,-0.0980608,vacant
501772996,51.5394975,-0.097863,shoes
501777121,51.539574,-0.097685,electronics
501803360,51.5393003,-0.0989077,coal_merchant
501849878,51.5377148,-0.0907713,audio_video
501853555,51.5358096,-0.0892684,estate_agent
501893543,51.5334798,-0.1042112,dry_cleaning
501895436,51.5335082,-0.104297,clothes
501955137,51.53882,-0.0989766,taxidermist
502010829,51.568775,-0.065799,organic
502163569,51.576201,-0.3707648,supermarket
502426796,51.5166507,0.0451377,convenience
504319810,51.5660883,-0.0733247,convenience
504319811,51.5662238,-0.0731932,garage
504319814,51.5672252,-0.0727219,shoes
504319815,51.5672854,-0.0727202,convenience
504319816,51.5670678,-0.0727299,computer
504319817,51.5670131,-0.0727368,convenience
504319818,51.5669528,-0.07274,automobile
504319819,51.5668624,-0.072739,communications
504319820,51.5666148,-0.0727354,convenience
504319821,51.5667988,-0.0727331,convenience
504319822,51.5667436,-0.0727331,video
504319827,51.5664469,-0.0727446,hairdresser
504319828,51.5675205,-0.0724728,carpet
504319829,51.5677266,-0.0724728,tiles
504319830,51.5672795,-0.0731958,car
506312745,51.490914,-0.13398,convenience
506326945,51.4993336,-0.1138185,supermarket
506351492,51.5631735,-0.0722207,convenience
506351494,51.5634509,-0.0728931,supermarket
506427031,51.4391597,-0.2039199,convenience
506572408,51.5377299,-0.0996641,furniture
506574025,51.5376656,-0.0997299,furniture
506883176,51.5381303,-0.0992,thrift
506884010,51.5379813,-0.099373,travel_agency
507002917,51.4977984,0.3035644,convenience
508458634,51.537646,-0.091588,dry_cleaning
508462492,51.537722,-0.091305,audio_video
509901938,51.5183972,-0.171082,supermarket
510150547,51.4246922,-0.142583,dry_cleaners
510163140,51.4901875,-0.0966249,laundry
510163148,51.489311,-0.0965476,bookmaker
510163153,51.4910746,-0.0967364,local_government
510163154,51.490134,-0.0965905,local_government
510282389,51.5461927,-0.0722836,convenience
510282421,51.5442178,-0.0697001,convenience
510606735,51.547484,-0.0732063,supermarket
510907195,51.5152545,-0.1943568,bicycle
511168315,51.5155414,-0.1912413,convenience
511189848,51.518413,-0.170743,travel_agency
511189849,51.518332,-0.171436,bookmaker
511189850,51.518535,-0.170563,chemist
511189851,51.518776,-0.170095,mobile_phone
511658400,51.5207891,-0.2006962,convenience
511662327,51.518925,-0.197641,convenience
511663547,51.5172374,-0.1956322,convenience
512378624,51.580756,-0.1246398,charity
512381558,51.5873311,-0.1197342,bakery
512764988,51.4733144,-0.0998922,hairdresser
512764990,51.4731448,-0.0996554,laundry
514769799,51.5146566,-0.1621361,travel_agency
514772720,51.517049,-0.165573,general
514773082,51.5168348,-0.1651553,stationery
514778963,51.5147207,-0.162222,health
514779268,51.5149878,-0.162531,health
514779363,51.5147902,-0.1623164,estate_agent
514786864,51.5162717,-0.1643324,convenience
514789406,51.516238,-0.164282,clothes
514789762,51.516313,-0.164384,electronics
518704548,51.4790342,-0.0944459,pet
519175225,51.5166221,-0.164822,dry_cleaning
519175227,51.5166529,-0.1648636,bag
519175230,51.5166802,-0.1649053,clothes
519175235,51.516756,-0.165034,musical_instrument
519175259,51.517976,-0.166317,convenience
519175281,51.5175849,-0.1664046,bookmaker
519175289,51.5178757,-0.1661015,estate_agent
519175310,51.5161991,-0.1642357,estate_agent
519436725,51.5873812,-0.1335126,art_supplies
519436730,51.5873291,-0.1335806,print
519436735,51.5873136,-0.13289,bookmaker
519436741,51.5873256,-0.1329594,bakery
519436790,51.5988623,-0.1222735,convenience
519436793,51.5988797,-0.1223606,alcohol
519436800,51.5988322,-0.122046,estate_agent
519547892,51.599386,-0.1018299,bookmaker
519547893,51.5991446,-0.1025207,money_transfer
519907549,51.6054807,-0.0862292,hairdresser
519907552,51.6054336,-0.0861515,bicycle
520315472,51.5126481,-0.056622,convenience
520348252,51.5094352,-0.0586359,convenience
520913682,51.6038454,-0.0681684,yes
520913704,51.6042111,-0.0681715,beauty
521689944,51.5195143,-0.1803189,convenience
521716115,51.5180937,-0.1888285,physiotherapy
521716133,51.5182207,-0.1888492,convenience
521716197,51.5179293,-0.1887164,dry_cleaning
521716200,51.5179709,-0.1887487,binding
521716204,51.5180128,-0.18878,hairdresser
521716206,51.518047,-0.1888129,grocery
522028723,51.436663,-0.1046374,convenience
523082107,51.432718,-0.1172841,convenience
528136443,51.5795019,-0.1239343,supermarket
529071755,51.5965754,-0.0685791,convenience
529071761,51.5966661,-0.0685381,convenience
529071818,51.5988276,-0.071624,hairdresser
529071824,51.5985941,-0.07075,building_supplies
529071828,51.5987898,-0.0704978,convenience
529071837,51.5984768,-0.0677135,curtain
529096597,51.5952113,-0.0691827,hairdresser
529096603,51.595101,-0.069242,chinese_medicine
529096605,51.5950124,-0.0692723,yes
529096619,51.595667,-0.0689982,dry_cleaning
529096622,51.5954769,-0.0690478,alcohol
529096638,51.5962323,-0.0682581,hairdresser
529096641,51.5963058,-0.0682348,clothes
529116415,51.5883069,-0.070415,convenience
529116418,51.5882427,-0.0704293,hairdresser
529116423,51.588487,-0.0692678,car_repair
529116426,51.5893829,-0.0704947,convenience
529116435,51.5901299,-0.0699588,car
529116436,51.5900723,-0.0699624,building_supplies
529116439,51.590825,-0.070267,beauty
529116445,51.5913382,-0.07013,taxi
529116446,51.5913683,-0.0701196,estate_agent
529116447,51.5914092,-0.0701032,florist
529116448,51.5914364,-0.0700941,pawnbroker
529116450,51.5912754,-0.0697216,convenience
529116452,51.5913761,-0.0697048,clothes
529116453,51.5914257,-0.0696991,clothes
529116457,51.5916319,-0.0696606,electronics
529116458,51.591724,-0.0696463,convenience
529116461,51.5922479,-0.0702387,newsagent
529116466,51.5920153,-0.0700447,hairdresser
529116468,51.5920782,-0.0695821,bookmaker
529116472,51.5923409,-0.069547,shoes
529116474,51.5922237,-0.0700107,chemist
529116482,51.5929471,-0.0694557,bookmaker
529116488,51.5936599,-0.0693213,fabric
529116495,51.5939396,-0.0693113,chemist
529119189,51.5885018,-0.0621742,hifi
530731767,51.6637956,0.3021888,convenience
530732440,51.6677511,0.2981462,supermarket
533720901,51.5485855,-0.4747792,supermarket
534622248,51.5466718,-0.0511535,clothes
534645327,51.5154784,-0.1884659,supermarket
534648118,51.5153514,-0.1880368,electronics
534648220,51.5152189,-0.1879891,doityourself
534648553,51.5149067,-0.1879776,optician
534654049,51.513261,-0.1878973,stationery
534670125,51.5127328,-0.187454,optician
534670236,51.5129267,-0.187841,offlicense
534670775,51.512382,-0.187412,convenience
534756363,51.3995708,-0.2441739,hifi
534967194,51.5009235,-0.0933142,convenience
534968392,51.5007176,-0.0978661,convenience
534968981,51.5714672,-0.1182245,newsagent
534970451,51.5022857,-0.0950852,convenience
534972232,51.500914,-0.091348,supermarket
534972953,51.5030827,-0.091603,convenience
534972991,51.5038211,-0.0910031,convenience
534973032,51.5038257,-0.0954884,convenience
534973107,51.5038414,-0.0951224,convenience
534993822,51.5148863,-0.1226657,beauty
534997714,51.4934817,-0.1744471,travel_agency
534997717,51.4942363,-0.1741821,convenience
534997718,51.4941931,-0.1744521,communications
534997720,51.4941423,-0.1745033,fishing
534997721,51.4945563,-0.1745052,cheese
534997726,51.4943733,-0.174316,florist
535934761,51.5855045,-0.0571189,convenience
535936545,51.58677,-0.061144,supermarket
535956649,51.515333,-0.193238,doityourself
537788928,51.3175636,-0.2110815,car_showroom
537789068,51.3181215,-0.2108756,car_showroom
537997626,51.5717878,-0.3536195,convenience
538317541,51.4610776,-0.2175031,bicycle
538541021,51.5679246,-0.1272113,convenience
540234952,51.4947179,-0.0986316,newsagent
540235135,51.4948293,-0.0998522,market
540309654,51.455472,-0.1649847,household
540309655,51.4557481,-0.1652222,sports
540674330,51.505819,-0.138352,shoes
540997064,51.494873,-0.099801,market
541172913,51.5772932,-0.3489795,convenience
541783549,51.496413,-0.093621,convenience
542244051,51.535139,-0.103639,confectionery
542249279,51.535166,-0.103591,clothes
542267693,51.5357529,-0.1026518,clothes
543655558,51.4916798,-0.0935126,hairdresser
544223108,51.5373434,-0.1332314,toolhire
544310525,51.5690656,-0.4395188,convenience
544310530,51.5705827,-0.436006,off_license
544316304,51.5629118,-0.4440201,convenience
544316316,51.5667891,-0.4422325,spar
544327723,51.5174815,-0.4779162,electronics
544456206,51.5011303,-0.1258693,gift
544857819,51.4141265,-0.0520988,butcher
546677631,51.5298763,-0.1106583,furniture
546679775,51.52975,-0.11062,gift
546682955,51.5295906,-0.1105822,books
547322465,51.5723833,-0.3708057,convenience
547322903,51.5765369,-0.3713218,convenience
547514101,51.5871592,-0.2997103,convenience
547540204,51.5866034,-0.3070229,tool_hire
547540208,51.5871885,-0.3047637,bookmaker
548204081,51.5392452,-0.0978701,supermarket
548208393,51.5391684,-0.0979648,supermarket
548216399,51.539068,-0.0981406,music
548217567,51.539021,-0.0982104,hairdresser
548218910,51.538851,-0.0984429,stationery
548222278,51.538621,-0.0987046,butcher
548866016,51.5707491,-0.2949558,supermarket
548866021,51.5709672,-0.2949597,supermarket
548907839,51.540027,-0.097065,newsagent
549138879,51.5194191,-0.1082636,jewelry
549143181,51.5197563,-0.1083804,clinic
549146029,51.5203298,-0.1083174,jewelry
549146222,51.5202021,-0.1082846,jewelry
549146988,51.520007,-0.10821,jewelry
549147124,51.519938,-0.1081956,jewelry
549147240,51.5198664,-0.1081797,jewelry
549147478,51.5197991,-0.1081686,jewelry
549247137,51.520027,-0.105964,supermarket
549827014,51.5364654,-0.1014624,clothes
550162481,51.4919467,-0.22382,supermarket
551628939,51.5035793,-0.3173915,supermarket
552173632,51.5282192,-0.1324051,convenience
552175015,51.528158,-0.1328814,newsagent
552391226,51.3961815,0.1749943,convenience
552391227,51.3962516,0.1749081,convenience
552439102,51.5022984,-0.3066232,supermarket
552439299,51.5000156,-0.3061477,supermarket
557198726,51.4343303,0.1775722,butcher
558807169,51.646744,-0.1350187,newsagent
559510570,51.494713,-0.098509,greengrocer
559510767,51.4946483,-0.0985733,pet
559522453,51.507513,-0.1268722,books
560040794,51.5422262,-0.1473387,clothes
560595567,51.4966378,-0.09405,laundry
560717334,51.5135459,-0.0915278,supermarket
563199960,51.5155852,-0.1762755,clothes
564160739,51.4235453,0.1718019,laundry
564160740,51.4237315,0.1713897,butcher
564908330,51.5155615,-0.1763064,convenience
564908769,51.515544,-0.176355,clothes
564909221,51.5156148,-0.1763253,confectionery
565207362,51.5233597,-0.0784551,massage
565242295,51.6313322,-0.1279628,hifi
565436231,51.5356498,-0.1031598,clothes
565730741,51.516578,-0.128342,hairdresser
566228933,51.5154361,-0.1423738,clothes
566274234,51.494541,-0.0930531,food
566637180,51.5165836,-0.1201187,newsagent
566637431,51.5166109,-0.1200809,photo
566662100,51.497668,-0.103797,convenience
566662469,51.4972489,-0.1033207,gift
566668963,51.4938564,-0.0926504,car_repair
566669359,51.493739,-0.094022,car_parts
566687619,51.49796,-0.103544,photo
566791691,51.536456,-0.102458,books
566798030,51.5364102,-0.1015395,hairdresser
566799961,51.536763,-0.101009,alcohol
566803278,51.537301,-0.1002575,clothes
566803559,51.5380784,-0.0992441,clothes
566805153,51.5388165,-0.0990636,hairdresser
566805496,51.5388047,-0.0990262,furniture
567038420,51.4138807,-0.0514388,hardware
567843761,51.5158586,-0.0798521,chemist
568191439,51.3967662,0.1738734,bookmaker
568191441,51.3967353,0.1739518,chemist
568191445,51.3969204,0.1735666,bookmaker
568191451,51.3968304,0.1737465,charity
568483515,51.4579566,-0.1657135,sports
568483516,51.4598678,-0.1663739,gift
568542734,51.507796,-0.124934,newsagent
568547029,51.507829,-0.125009,stationery
568547140,51.5081778,-0.125068,supermarket
568834741,51.649228,-0.1285486,laundry
571107358,51.5179953,-0.1085981,newsagent
571107490,51.5179712,-0.1084165,chemist
571285797,51.541622,-0.0029973,newsagent
571285800,51.5417035,-0.0013384,supermarket
571286244,51.5417603,0.0003715,optician
571287279,51.5166495,-0.0833103,clothes
573320929,51.5082671,-0.1249229,convenience
573364357,51.5392441,-0.0984339,kiosk
574451344,51.4775718,-0.3137436,garden_centre
575355513,51.550773,-0.1332506,convenience
577294640,51.5020432,0.0046668,audio_video
577559478,51.5191149,-0.0782239,outdoor
577559481,51.5185946,-0.0792994,department_store
578186539,51.5521567,-0.0442369,newsagent
578498509,51.5463199,-0.1008456,supermarket
578711012,51.3953544,0.1777017,beauty_salon
578711018,51.395383,0.1776169,charity
578711034,51.3950194,0.1786638,estate_agent
578711039,51.3950769,0.1785099,estate_agent
578711059,51.3952857,0.1779204,newsagent
578711102,51.3949761,0.1788448,furniture
579754743,51.3990151,0.1694223,motorcycle
579754750,51.398858,0.1696087,hardware
579991347,51.2933613,0.3067601,supermarket
581005262,51.5243973,-0.1100329,convenience
581005279,51.5248882,-0.110213,hairdresser
581007994,51.5232435,-0.1109252,hardware
581427088,51.5719194,-0.1296632,convenience
581427091,51.5719875,-0.1297647,hydroponics
581427092,51.5718494,-0.129567,newsagent
581864284,51.5388593,-0.0989314,haberdasher
581864945,51.5388938,-0.098887,clothes
581865904,51.5389256,-0.0988421,hairdresser
581925773,51.5391944,-0.1007684,furniture
581926537,51.5391754,-0.1006765,furniture
581960012,51.5224568,-0.1036107,hairdresser
581960643,51.5224819,-0.1034208,newsagent
581965969,51.5556565,-0.0545358,convenience
581966022,51.5565387,-0.0501615,convenience
581966052,51.5566338,-0.0465039,bookmaker
582235622,51.6184491,-0.3674893,farm
582585283,51.5341154,-0.1058251,clothes
582586630,51.533796,-0.106647,clothes
582929611,51.5332108,-0.4734636,convenience
583286335,51.4748058,-0.1751343,bakery
583286336,51.4750116,-0.1754138,convenience
583324264,51.3914002,-0.4118867,convenience
583324503,51.3848903,-0.4215905,supermarket
583329967,51.4619858,-0.2166841,clothes
583329969,51.4618956,-0.2167368,hairdresser
583329978,51.4622598,-0.21655,bookmakers
583329979,51.4621997,-0.2165768,mobile_phone
583329981,51.4621362,-0.2166036,dry_cleaning
583329982,51.462056,-0.2166466,key_cutting
583329985,51.462636,-0.2163599,bag
583329987,51.4625265,-0.2164459,clothes
583329988,51.4624841,-0.2164729,houseware
583329990,51.4624374,-0.2164982,bookmaker
583329993,51.4629869,-0.2161615,clothes
583329997,51.4627295,-0.2163009,clothes
583329998,51.4626827,-0.2163331,clothes
583330000,51.4633512,-0.2159469,mobile_phone
583330001,51.4632743,-0.2160005,travel_agency
583330002,51.4632008,-0.216022,outdoor
583330004,51.4631072,-0.2160864,optician
583330009,51.4636252,-0.215786,clothes
583330014,51.4634448,-0.2159093,generic
583330016,51.4633946,-0.2159308,shoes
583330018,51.4642266,-0.2154888,health
583330019,51.4639223,-0.215689,jewelry
583330021,51.4638725,-0.2156518,music
583330022,51.4638157,-0.2156787,cookery
583330028,51.4644371,-0.2153392,clothes
583330029,51.4650561,-0.2147962,vacant
583330031,51.4649533,-0.214866,photo
583330038,51.465105,-0.2147634,hairdresser
583330041,51.4655608,-0.2144884,herbal_medicine
583330044,51.4660209,-0.2145947,hairdresser
583330045,51.4659138,-0.2144932,estate_agent
583330046,51.4658541,-0.2144465,tanning_salon
583330047,51.4657864,-0.2144482,convenience
583330050,51.4660738,-0.214679,convenience
584430949,51.5242001,-0.1112204,convenience
584430953,51.5242593,-0.1112016,clothes
584430955,51.5244232,-0.1109711,convenience
587737556,51.5059893,-0.1004892,clothes
587741187,51.505051,-0.106594,newsagent
587743078,51.502832,-0.107438,supermarket
587752997,51.5025167,-0.1094265,art
587754640,51.5013607,-0.1112558,doityourself
587754776,51.5008901,-0.1123386,supermarket
587754778,51.5010484,-0.1125723,bakery
587754846,51.5008936,-0.1128523,supermarket
587755537,51.500767,-0.1126285,music
587757114,51.5001118,-0.1137878,stationery
587758195,51.4994366,-0.1140223,hairdresser
587759060,51.4989425,-0.112922,convenience
587763905,51.4984278,-0.11274,gift
587774360,51.502406,-0.117688,convenience
587780280,51.5025458,-0.1165307,convenience
588475202,51.494929,-0.0884135,greengrocer
588514148,51.5037961,-0.1148763,convenience
588875592,51.4989919,-0.1430693,gift
588995502,51.3672464,-0.2753473,newsagent
588995518,51.3639525,-0.2744269,disused
589025964,51.3625621,-0.2769759,convenience
593364873,51.523742,-0.0987161,newsagent
595296496,51.51503,-0.142224,clothes
595299963,51.5151091,-0.141584,clothes
595712751,51.3750632,-0.0928767,newsagent
596659798,51.4937546,-0.1951277,supermarket
596726748,51.5125085,-0.1147328,vacant
596786062,51.5464243,-0.179645,supermarket
597237387,51.5990057,0.1636405,supermarket
597287408,51.5006228,-0.1080272,convenience
597295951,51.5042916,-0.1103863,confectionery
597320798,51.5056521,-0.0990756,newsagent
597337170,51.5077362,-0.5058647,books
597337729,51.5252593,-0.197837,convenience
597340275,51.5055155,-0.0903405,hairdresser
597341493,51.505904,-0.09052,greengrocer
598993575,51.4986119,-0.1578122,optician
599573755,51.4239575,-0.1418565,convenience
600009423,51.5538345,-0.1054499,supermarket
600917328,51.5138794,-0.1228894,stationery
601524057,51.4935955,-0.1045982,convenience
